,Adj Close,Close,Date,High,Low,Open,Volume,S&P 500 PE Ratio
6501,483.14,483.14,1995-03-08,484.08,481.57,482.12,349780000,15.186129032258066
6502,482.12,482.12,1995-03-07,485.63,479.7,485.63,355550000,15.180967741935484
6503,485.63,485.63,1995-03-06,485.7,481.52,485.42,298870000,15.175806451612903
6504,485.42,485.42,1995-03-03,485.42,483.07,485.13,330840000,15.160322580645161
6505,485.13,485.13,1995-03-02,485.71,483.19,485.65,330030000,15.155161290322582
6506,485.65,485.65,1995-03-01,487.83,484.92,487.39,362600000,15.15
6507,487.39,487.39,1995-02-28,487.44,483.77,483.81,317220000,15.14857142857143
6508,483.81,483.81,1995-02-27,488.26,483.18,488.26,285790000,15.147142857142857
6509,488.11,488.11,1995-02-24,488.28,485.7,486.82,302930000,15.142857142857142
6510,486.91,486.91,1995-02-23,489.19,485.07,485.07,394280000,15.141428571428571
6511,485.07,485.07,1995-02-22,486.15,482.45,482.74,339460000,15.14
6512,482.72,482.72,1995-02-21,483.26,481.94,481.95,308090000,15.138571428571428
6513,481.97,481.97,1995-02-17,485.22,481.97,485.15,347970000,15.132857142857143
6514,485.22,485.22,1995-02-16,485.22,483.05,484.56,360990000,15.131428571428572
6515,484.54,484.54,1995-02-15,485.54,481.77,482.55,378040000,15.129999999999999
6516,482.55,482.55,1995-02-14,482.94,480.89,481.65,300720000,15.128571428571428
6517,481.65,481.65,1995-02-13,482.86,481.07,481.46,256270000,15.127142857142857
6518,481.46,481.46,1995-02-10,481.96,479.53,480.19,295600000,15.122857142857143
6519,480.19,480.19,1995-02-09,482.0,479.91,481.19,325570000,15.121428571428572
6520,481.19,481.19,1995-02-08,482.6,480.4,480.81,318430000,15.12
6521,480.81,480.81,1995-02-07,481.32,479.69,481.14,314660000,15.118571428571428
6522,481.14,481.14,1995-02-06,481.95,478.36,478.64,325660000,15.117142857142857
6523,478.65,478.65,1995-02-03,479.91,472.78,472.78,441000000,15.112857142857143
6524,472.79,472.79,1995-02-02,472.79,469.95,470.4,322110000,15.11142857142857
6525,470.4,470.4,1995-02-01,472.75,469.29,470.42,395310000,15.11
6526,470.42,470.42,1995-01-31,471.03,468.18,468.51,411590000,15.10290322580645
6527,468.51,468.51,1995-01-30,470.52,467.49,470.39,318550000,15.095806451612903
6528,470.39,470.39,1995-01-27,471.36,468.32,468.32,339510000,15.074516129032258
6529,468.32,468.32,1995-01-26,468.62,466.9,467.44,304730000,15.067419354838709
6530,467.44,467.44,1995-01-25,469.51,464.4,465.86,342610000,15.060322580645161
6531,465.86,465.86,1995-01-24,466.88,465.47,465.81,315430000,15.053225806451612
6532,465.82,465.82,1995-01-23,466.23,461.14,464.78,325830000,15.046129032258063
6533,464.78,464.78,1995-01-20,466.99,463.99,466.95,378190000,15.02483870967742
6534,466.95,466.95,1995-01-19,469.72,466.4,469.72,297220000,15.01774193548387
6535,469.71,469.71,1995-01-18,470.43,468.03,470.05,344660000,15.010645161290322
6536,470.05,470.05,1995-01-17,470.15,468.19,469.38,331520000,15.003548387096775
6537,469.38,469.38,1995-01-16,470.39,465.97,465.97,315810000,14.996451612903225
6538,465.97,465.97,1995-01-13,466.43,461.64,461.64,336740000,14.97516129032258
6539,461.64,461.64,1995-01-12,461.93,460.63,461.64,313040000,14.968064516129033
6540,461.66,461.66,1995-01-11,463.61,458.65,461.68,346310000,14.960967741935484
6541,461.68,461.68,1995-01-10,464.59,460.9,460.9,352450000,14.953870967741937
6542,460.83,460.83,1995-01-09,461.77,459.74,460.67,278790000,14.946774193548388
6543,460.68,460.68,1995-01-06,462.49,459.47,460.38,308070000,14.925483870967742
6544,460.34,460.34,1995-01-05,461.3,459.75,460.73,309050000,14.918387096774193
6545,460.71,460.71,1995-01-04,460.72,457.56,459.13,319510000,14.911290322580646
6546,459.11,459.11,1995-01-03,459.27,457.2,459.21,262450000,14.904193548387097
6547,459.27,459.27,1994-12-30,462.12,459.24,461.17,256260000,14.889354838709679
6548,461.17,461.17,1994-12-29,461.81,460.36,460.92,250650000,14.889032258064518
6549,460.86,460.86,1994-12-28,462.49,459.0,462.47,246260000,14.888709677419355
6550,462.47,462.47,1994-12-27,462.73,459.85,459.85,211180000,14.888387096774194
6551,459.83,459.83,1994-12-23,461.32,459.39,459.7,196540000,14.88709677419355
6552,459.68,459.68,1994-12-22,461.21,459.33,459.62,340330000,14.886774193548387
6553,459.61,459.61,1994-12-21,461.7,457.17,457.24,379130000,14.886451612903226
6554,457.1,457.1,1994-12-20,458.45,456.37,458.08,326530000,14.886129032258065
6555,457.91,457.91,1994-12-19,458.78,456.64,458.78,271850000,14.885806451612904
6556,458.8,458.8,1994-12-16,458.8,455.35,455.35,481860000,14.88483870967742
6557,455.34,455.34,1994-12-15,456.84,454.5,454.97,332790000,14.884516129032258
6558,454.97,454.97,1994-12-14,456.16,450.05,450.05,355000000,14.884193548387097
6559,450.15,450.15,1994-12-13,451.69,449.43,449.52,307110000,14.883870967741936
6560,449.47,449.47,1994-12-12,449.48,445.62,446.95,285730000,14.883548387096775
6561,446.96,446.96,1994-12-09,446.98,442.88,445.45,336440000,14.88258064516129
6562,445.45,445.45,1994-12-08,452.06,444.59,451.23,362290000,14.88225806451613
6563,451.23,451.23,1994-12-07,453.11,450.01,453.11,283490000,14.881935483870969
6564,453.11,453.11,1994-12-06,453.93,450.35,453.29,298930000,14.881612903225808
6565,453.32,453.32,1994-12-05,455.04,452.06,453.3,258490000,14.881290322580647
6566,453.3,453.3,1994-12-02,453.31,448.0,448.92,284750000,14.880322580645162
6567,448.92,448.92,1994-12-01,453.91,447.97,453.55,285920000,14.88
6568,453.69,453.69,1994-11-30,457.13,453.27,455.17,298650000,14.904666666666667
6569,455.17,455.17,1994-11-29,455.17,452.14,454.23,286620000,14.929333333333334
6570,454.16,454.16,1994-11-28,454.19,451.04,452.26,265480000,14.954
6571,452.29,452.29,1994-11-25,452.87,449.94,449.94,118290000,15.028
6572,449.93,449.93,1994-11-23,450.61,444.18,450.01,430760000,15.077333333333334
6573,450.09,450.09,1994-11-22,458.03,450.08,457.95,387270000,15.102
6574,458.3,458.3,1994-11-21,463.41,457.55,461.69,293030000,15.126666666666667
6575,461.47,461.47,1994-11-18,463.84,460.25,463.6,356730000,15.200666666666667
6576,463.57,463.57,1994-11-17,465.83,461.47,465.71,323190000,15.225333333333333
6577,465.62,465.62,1994-11-16,466.25,464.28,465.06,296980000,15.25
6578,465.03,465.03,1994-11-15,468.51,462.95,466.04,336450000,15.274666666666667
6579,466.04,466.04,1994-11-14,466.29,462.35,462.44,260380000,15.299333333333333
6580,462.35,462.35,1994-11-11,464.17,461.45,464.17,220800000,15.373333333333333
6581,464.37,464.37,1994-11-10,467.79,463.73,465.4,280910000,15.398
6582,465.4,465.4,1994-11-09,469.95,463.46,465.65,337780000,15.422666666666666
6583,465.65,465.65,1994-11-08,467.54,463.07,463.08,290860000,15.447333333333333
6584,463.07,463.07,1994-11-07,463.56,461.25,462.31,255030000,15.472
6585,462.28,462.28,1994-11-04,469.28,462.28,467.96,280560000,15.546
6586,467.91,467.91,1994-11-03,468.64,466.4,466.5,285170000,15.570666666666666
6587,466.51,466.51,1994-11-02,470.92,466.36,468.41,331360000,15.595333333333333
6588,468.42,468.42,1994-11-01,472.26,467.64,472.26,314940000,15.62
6589,472.35,472.35,1994-10-31,474.74,472.33,473.76,302820000,15.64258064516129
6590,473.77,473.77,1994-10-28,473.78,465.8,465.84,381450000,15.71032258064516
6591,465.85,465.85,1994-10-27,465.85,462.62,462.68,327790000,15.732903225806451
6592,462.62,462.62,1994-10-26,463.77,461.22,461.55,322570000,15.75548387096774
6593,461.53,461.53,1994-10-25,461.95,458.26,460.83,326110000,15.778064516129032
6594,460.83,460.83,1994-10-24,466.37,460.8,464.89,282800000,15.800645161290323
6595,464.89,464.89,1994-10-21,466.69,463.83,466.69,315310000,15.868387096774192
6596,466.85,466.85,1994-10-20,470.37,465.39,470.37,331460000,15.890967741935484
6597,470.28,470.28,1994-10-19,471.43,465.96,467.69,317030000,15.913548387096775
6598,467.66,467.66,1994-10-18,469.19,466.54,469.02,259730000,15.936129032258064
6599,468.96,468.96,1994-10-17,469.88,468.16,469.11,238490000,15.958709677419355
6600,469.1,469.1,1994-10-14,469.53,466.11,467.78,251770000,16.026451612903227
6601,467.79,467.79,1994-10-13,471.3,465.56,465.56,337900000,16.049032258064518
6602,465.47,465.47,1994-10-12,466.7,464.79,465.78,269550000,16.071612903225805
6603,465.79,465.79,1994-10-11,466.34,459.04,459.04,355540000,16.094193548387096
6604,459.04,459.04,1994-10-10,459.29,455.12,455.12,213110000,16.116774193548387
6605,455.1,455.1,1994-10-07,455.67,452.13,452.37,284230000,16.184516129032257
6606,452.36,452.36,1994-10-06,454.49,452.13,453.52,272620000,16.20709677419355
6607,453.52,453.52,1994-10-05,454.59,449.27,454.59,359670000,16.22967741935484
6608,454.59,454.59,1994-10-04,462.46,454.03,461.77,325620000,16.25225806451613
6609,461.74,461.74,1994-10-03,463.31,460.33,462.69,269130000,16.274838709677418
6610,462.71,462.71,1994-09-30,465.3,461.91,462.27,291900000,16.345666666666666
6611,462.24,462.24,1994-09-29,464.84,461.51,464.84,302280000,16.371333333333332
6612,464.84,464.84,1994-09-28,465.55,462.1,462.1,330020000,16.397
6613,462.05,462.05,1994-09-27,462.75,459.83,460.82,290330000,16.422666666666668
6614,460.82,460.82,1994-09-26,460.87,459.31,459.65,272530000,16.448333333333334
6615,459.67,459.67,1994-09-23,462.14,459.01,461.27,300060000,16.525333333333332
6616,461.27,461.27,1994-09-22,463.22,460.96,461.45,305210000,16.551000000000002
6617,461.46,461.46,1994-09-21,464.01,458.47,463.42,351830000,16.576666666666668
6618,463.36,463.36,1994-09-20,470.83,463.36,470.83,326050000,16.602333333333334
6619,470.85,470.85,1994-09-19,473.15,470.68,471.21,277110000,16.628
6620,471.19,471.19,1994-09-16,474.81,470.06,474.81,410750000,16.705
6621,474.81,474.81,1994-09-15,474.81,468.79,468.8,281920000,16.730666666666668
6622,468.8,468.8,1994-09-14,468.86,466.82,467.55,297480000,16.756333333333334
6623,467.51,467.51,1994-09-13,468.76,466.27,466.27,293370000,16.782
6624,466.21,466.21,1994-09-12,468.42,466.15,468.18,244680000,16.807666666666666
6625,468.18,468.18,1994-09-09,473.13,466.55,473.13,293360000,16.884666666666668
6626,473.14,473.14,1994-09-08,473.4,470.86,470.96,295010000,16.910333333333334
6627,470.99,470.99,1994-09-07,472.41,470.2,471.86,290330000,16.936
6628,471.86,471.86,1994-09-06,471.92,469.64,471.0,199670000,16.961666666666666
6629,470.99,470.99,1994-09-02,474.89,470.67,473.2,216150000,17.064333333333334
6630,473.17,473.17,1994-09-01,475.49,471.74,475.49,282830000,17.09
6631,475.49,475.49,1994-08-31,477.59,474.43,476.07,354650000,17.101290322580645
6632,476.07,476.07,1994-08-30,476.61,473.56,474.59,294520000,17.11258064516129
6633,474.59,474.59,1994-08-29,477.14,473.89,473.89,266080000,17.123870967741937
6634,473.8,473.8,1994-08-26,474.65,468.08,468.08,305120000,17.15774193548387
6635,468.08,468.08,1994-08-25,470.12,467.64,469.07,284230000,17.169032258064515
6636,469.03,469.03,1994-08-24,469.05,464.51,464.51,310510000,17.18032258064516
6637,464.51,464.51,1994-08-23,466.58,462.39,462.39,307240000,17.191612903225806
6638,462.32,462.32,1994-08-22,463.61,461.46,463.61,235870000,17.202903225806452
6639,463.68,463.68,1994-08-19,464.37,461.81,463.25,276630000,17.23677419354839
6640,463.17,463.17,1994-08-18,465.1,462.3,465.1,287330000,17.248064516129034
6641,465.17,465.17,1994-08-17,465.91,464.57,465.11,309250000,17.25935483870968
6642,465.01,465.01,1994-08-16,465.2,459.89,461.22,306640000,17.27064516129032
6643,461.23,461.23,1994-08-15,463.34,461.21,461.97,223210000,17.281935483870967
6644,461.94,461.94,1994-08-12,462.27,458.88,458.88,249280000,17.315806451612904
6645,458.88,458.88,1994-08-11,461.41,456.88,460.31,275690000,17.32709677419355
6646,460.3,460.3,1994-08-10,460.48,457.98,457.98,279500000,17.338387096774195
6647,457.92,457.92,1994-08-09,458.16,456.66,457.89,259140000,17.34967741935484
6648,457.89,457.89,1994-08-08,458.3,457.01,457.08,217680000,17.360967741935486
6649,457.09,457.09,1994-08-05,458.34,456.08,458.34,230270000,17.39483870967742
6650,458.4,458.4,1994-08-04,461.49,458.4,461.45,289150000,17.406129032258065
6651,461.45,461.45,1994-08-03,461.46,459.51,460.65,283840000,17.41741935483871
6652,460.56,460.56,1994-08-02,462.77,459.7,461.01,294740000,17.428709677419356
6653,461.01,461.01,1994-08-01,461.01,458.08,458.28,258180000,17.44
6654,458.26,458.26,1994-07-29,459.33,454.25,454.25,269560000,17.438064516129035
6655,454.24,454.24,1994-07-28,454.93,452.3,452.57,245990000,17.43741935483871
6656,452.57,452.57,1994-07-27,453.38,451.36,453.36,251680000,17.436774193548388
6657,453.36,453.36,1994-07-26,454.25,452.78,454.25,232670000,17.436129032258066
6658,454.25,454.25,1994-07-25,454.32,452.76,453.1,213470000,17.435483870967744
6659,453.11,453.11,1994-07-22,454.03,452.33,452.61,261600000,17.433548387096774
6660,452.61,452.61,1994-07-21,453.22,451.0,451.6,292120000,17.432903225806452
6661,451.6,451.6,1994-07-20,454.16,450.69,453.89,267840000,17.43225806451613
6662,453.86,453.86,1994-07-19,455.3,453.86,455.22,251530000,17.43161290322581
6663,455.22,455.22,1994-07-18,455.71,453.26,454.41,227460000,17.430967741935486
6664,454.16,454.16,1994-07-15,454.33,452.8,453.28,275860000,17.429032258064517
6665,453.41,453.41,1994-07-14,454.33,448.73,448.73,322330000,17.428387096774195
6666,448.73,448.73,1994-07-13,450.06,447.97,448.03,265840000,17.427741935483873
6667,447.95,447.95,1994-07-12,448.16,444.65,448.02,252250000,17.42709677419355
6668,448.06,448.06,1994-07-11,450.24,445.27,449.56,222970000,17.42645161290323
6669,449.55,449.55,1994-07-08,449.75,446.53,448.38,236520000,17.42451612903226
6670,448.38,448.38,1994-07-07,448.64,446.15,446.15,259740000,17.423870967741937
6671,446.13,446.13,1994-07-06,447.28,444.18,446.29,236230000,17.423225806451615
6672,446.37,446.37,1994-07-05,447.62,445.14,446.2,195410000,17.422580645161293
6673,446.2,446.2,1994-07-01,446.45,443.58,444.27,199030000,17.42
6674,444.27,444.27,1994-06-30,448.61,443.66,447.63,293410000,17.441000000000003
6675,447.63,447.63,1994-06-29,449.83,446.04,446.05,264430000,17.462000000000003
6676,446.07,446.07,1994-06-28,448.47,443.08,447.36,267740000,17.483
6677,447.31,447.31,1994-06-27,447.76,439.83,442.78,250080000,17.504
6678,442.8,442.8,1994-06-24,449.63,442.51,449.63,261260000,17.567
6679,449.63,449.63,1994-06-23,454.16,449.43,453.09,256480000,17.588
6680,453.09,453.09,1994-06-22,453.91,451.4,451.4,251110000,17.609
6681,451.34,451.34,1994-06-21,455.48,449.45,455.48,298730000,17.630000000000003
6682,455.48,455.48,1994-06-20,458.45,454.46,458.45,229520000,17.651
6683,458.45,458.45,1994-06-17,462.16,458.44,461.93,373450000,17.714000000000002
6684,461.93,461.93,1994-06-16,461.93,459.8,460.61,256390000,17.735
6685,460.61,460.61,1994-06-15,463.23,459.95,462.38,269740000,17.756
6686,462.37,462.37,1994-06-14,462.52,459.1,459.1,288550000,17.777
6687,459.1,459.1,1994-06-13,459.36,457.18,458.67,243640000,17.798000000000002
6688,458.67,458.67,1994-06-10,459.48,457.36,457.86,222480000,17.861
6689,457.86,457.86,1994-06-09,457.87,455.86,457.06,252870000,17.882
6690,457.06,457.06,1994-06-08,459.74,455.43,458.21,256000000,17.903000000000002
6691,458.21,458.21,1994-06-07,459.46,457.65,458.88,234680000,17.924
6692,458.88,458.88,1994-06-06,461.87,458.85,460.13,259080000,17.945
6693,460.13,460.13,1994-06-03,460.86,456.27,457.65,271490000,18.008
6694,457.65,457.65,1994-06-02,458.5,457.26,457.62,271630000,18.029
6695,457.63,457.63,1994-06-01,458.29,453.99,456.5,279910000,18.05
6696,456.5,456.5,1994-05-31,457.61,455.16,457.32,216700000,18.06451612903226
6697,457.33,457.33,1994-05-27,457.33,454.67,457.03,186430000,18.122580645161293
6698,457.06,457.06,1994-05-26,457.77,455.79,456.33,255740000,18.137096774193548
6699,456.34,456.34,1994-05-25,456.34,452.2,454.84,254420000,18.151612903225807
6700,454.81,454.81,1994-05-24,456.77,453.21,453.21,280040000,18.166129032258066
6701,453.2,453.2,1994-05-23,454.92,451.79,454.92,249420000,18.18064516129032
6702,454.92,454.92,1994-05-20,456.48,454.22,456.48,295180000,18.2241935483871
6703,456.48,456.48,1994-05-19,456.88,453.0,453.69,303680000,18.238709677419354
6704,453.69,453.69,1994-05-18,454.45,448.87,449.39,337670000,18.253225806451614
6705,449.37,449.37,1994-05-17,449.37,443.7,444.49,311280000,18.267741935483873
6706,444.49,444.49,1994-05-16,445.82,443.62,444.15,234700000,18.282258064516128
6707,444.14,444.14,1994-05-13,444.72,441.21,443.62,252070000,18.325806451612902
6708,443.75,443.75,1994-05-12,444.8,441.5,441.5,272770000,18.34032258064516
6709,441.49,441.49,1994-05-11,446.03,440.78,446.03,277400000,18.35483870967742
6710,446.01,446.01,1994-05-10,446.84,442.37,442.37,297660000,18.36935483870968
6711,442.32,442.32,1994-05-09,447.82,441.84,447.82,250870000,18.383870967741935
6712,447.82,447.82,1994-05-06,451.37,445.64,451.37,291910000,18.427419354838708
6713,451.38,451.38,1994-05-05,452.82,450.72,451.72,255690000,18.441935483870967
6714,451.72,451.72,1994-05-04,453.11,449.87,453.04,267940000,18.456451612903226
6715,453.03,453.03,1994-05-03,453.98,450.51,453.06,288270000,18.470967741935485
6716,453.02,453.02,1994-05-02,453.57,449.05,450.91,296130000,18.48548387096774
6717,450.91,450.91,1994-04-29,451.35,447.91,449.07,293970000,18.533333333333335
6718,449.1,449.1,1994-04-28,452.23,447.97,451.84,325200000,18.55
6719,451.87,451.87,1994-04-26,452.79,450.66,452.71,288120000,18.583333333333332
6720,452.71,452.71,1994-04-25,452.71,447.58,447.64,262320000,18.6
6721,447.63,447.63,1994-04-22,449.96,447.16,448.73,295710000,18.65
6722,448.73,448.73,1994-04-21,449.14,441.96,441.96,378770000,18.666666666666668
6723,441.96,441.96,1994-04-20,445.01,439.4,442.54,366540000,18.683333333333334
6724,442.54,442.54,1994-04-19,444.82,438.83,442.54,323280000,18.7
6725,442.46,442.46,1994-04-18,447.87,441.48,446.27,271470000,18.716666666666665
6726,446.18,446.18,1994-04-15,447.85,445.81,446.38,309550000,18.766666666666666
6727,446.38,446.38,1994-04-14,447.55,443.57,446.26,275130000,18.783333333333335
6728,446.26,446.26,1994-04-13,448.57,442.62,447.63,278030000,18.8
6729,447.57,447.57,1994-04-12,450.8,447.33,449.83,257990000,18.816666666666666
6730,449.87,449.87,1994-04-11,450.34,447.1,447.12,243180000,18.833333333333332
6731,447.1,447.1,1994-04-08,450.89,445.51,450.89,264090000,18.883333333333333
6732,450.88,450.88,1994-04-07,451.1,446.38,448.11,289280000,18.9
6733,448.05,448.05,1994-04-06,449.63,444.98,448.29,302000000,18.916666666666668
6734,448.29,448.29,1994-04-05,448.29,439.14,439.14,365990000,18.933333333333334
6735,438.92,438.92,1994-04-04,445.66,435.86,445.66,344390000,18.95
6736,445.77,445.77,1994-03-31,447.16,436.16,445.55,403580000,19.045806451612904
6737,445.55,445.55,1994-03-30,452.49,445.55,452.48,390520000,19.09161290322581
6738,452.48,452.48,1994-03-29,460.32,452.43,460.0,305360000,19.13741935483871
6739,460.0,460.0,1994-03-28,461.12,456.1,460.58,287350000,19.183225806451613
6740,460.58,460.58,1994-03-25,465.29,460.58,464.35,249640000,19.320645161290322
6741,464.35,464.35,1994-03-24,468.57,462.41,468.57,303740000,19.366451612903226
6742,468.54,468.54,1994-03-23,470.38,468.52,468.89,281500000,19.41225806451613
6743,468.8,468.8,1994-03-22,470.47,467.88,468.4,282240000,19.45806451612903
6744,468.54,468.54,1994-03-21,471.06,467.23,471.06,247380000,19.503870967741936
6745,471.06,471.06,1994-03-18,471.09,467.83,470.89,462240000,19.641290322580645
6746,470.9,470.9,1994-03-17,471.05,468.62,469.42,303930000,19.68709677419355
6747,469.42,469.42,1994-03-16,469.85,465.48,467.04,307640000,19.732903225806453
6748,467.01,467.01,1994-03-15,468.99,466.04,467.39,303750000,19.778709677419357
6749,467.39,467.39,1994-03-14,467.6,466.08,466.44,260150000,19.824516129032258
6750,466.44,466.44,1994-03-11,466.61,462.54,463.86,303890000,19.96193548387097
6751,463.9,463.9,1994-03-10,467.29,462.46,467.08,369370000,20.00774193548387
6752,467.06,467.06,1994-03-09,467.42,463.4,465.94,309810000,20.053548387096775
6753,465.88,465.88,1994-03-08,467.79,465.02,466.92,298110000,20.09935483870968
6754,466.91,466.91,1994-03-07,468.07,464.74,464.74,285590000,20.145161290322584
6755,464.74,464.74,1994-03-04,466.16,462.41,463.03,311850000,20.282580645161293
6756,463.01,463.01,1994-03-03,464.83,462.5,464.81,291790000,20.328387096774197
6757,464.81,464.81,1994-03-02,464.87,457.49,464.4,361130000,20.374193548387098
6758,464.44,464.44,1994-03-01,467.43,462.02,467.19,304450000,20.42
6759,467.14,467.14,1994-02-28,469.16,466.07,466.07,268690000,20.441428571428574
6760,466.07,466.07,1994-02-25,466.48,464.33,464.33,273680000,20.505714285714287
6761,464.26,464.26,1994-02-24,470.65,464.26,470.65,342940000,20.52714285714286
6762,470.69,470.69,1994-02-23,472.41,469.47,471.48,309910000,20.548571428571428
6763,471.46,471.46,1994-02-22,471.65,467.58,467.69,270900000,20.57
6764,467.69,467.69,1994-02-18,471.09,466.07,470.29,293210000,20.655714285714286
6765,470.34,470.34,1994-02-17,475.12,468.44,472.79,340030000,20.677142857142858
6766,472.79,472.79,1994-02-16,474.16,471.94,472.53,295450000,20.69857142857143
6767,472.52,472.52,1994-02-15,473.41,470.23,470.23,306790000,20.72
6768,470.23,470.23,1994-02-14,471.99,469.05,470.18,263190000,20.74142857142857
6769,470.18,470.18,1994-02-11,471.13,466.89,468.93,213740000,20.805714285714288
6770,468.93,468.93,1994-02-10,473.13,468.91,472.81,327250000,20.827142857142857
6771,472.77,472.77,1994-02-09,473.41,471.05,471.05,332670000,20.84857142857143
6772,471.05,471.05,1994-02-08,472.33,469.5,471.76,318180000,20.87
6773,471.76,471.76,1994-02-07,472.09,467.57,469.81,348270000,20.89142857142857
6774,469.81,469.81,1994-02-04,481.02,469.28,480.68,378380000,20.955714285714286
6775,480.71,480.71,1994-02-03,481.96,478.71,481.96,318350000,20.97714285714286
6776,482.0,482.0,1994-02-02,482.23,479.57,479.62,328960000,20.998571428571427
6777,479.62,479.62,1994-02-01,481.64,479.18,481.6,322510000,21.02
6778,481.61,481.61,1994-01-31,482.85,478.7,478.7,322870000,21.030322580645162
6779,478.7,478.7,1994-01-28,479.75,477.05,477.05,313140000,21.061290322580646
6780,477.05,477.05,1994-01-27,477.52,473.2,473.2,346500000,21.071612903225805
6781,473.2,473.2,1994-01-26,473.44,470.72,470.92,304660000,21.081935483870968
6782,470.92,470.92,1994-01-25,472.56,470.27,471.97,326120000,21.09225806451613
6783,471.97,471.97,1994-01-24,475.2,471.49,474.72,296900000,21.10258064516129
6784,474.72,474.72,1994-01-21,475.56,473.72,474.98,346350000,21.133548387096774
6785,474.98,474.98,1994-01-20,475.0,473.42,474.3,310450000,21.143870967741936
6786,474.3,474.3,1994-01-19,474.7,472.21,474.25,311370000,21.154193548387095
6787,474.25,474.25,1994-01-18,475.19,473.29,473.3,308840000,21.164516129032258
6788,473.3,473.3,1994-01-17,474.91,472.84,474.91,233980000,21.17483870967742
6789,474.91,474.91,1994-01-14,475.32,472.5,472.5,304920000,21.205806451612904
6790,472.47,472.47,1994-01-13,474.17,471.8,474.17,277970000,21.216129032258063
6791,474.17,474.17,1994-01-12,475.06,472.14,474.13,310690000,21.226451612903226
6792,474.13,474.13,1994-01-11,475.28,473.27,475.27,305490000,21.23677419354839
6793,475.27,475.27,1994-01-10,475.27,469.55,469.9,319490000,21.247096774193547
6794,469.9,469.9,1994-01-07,470.26,467.03,467.09,324920000,21.27806451612903
6795,467.12,467.12,1994-01-06,469.0,467.02,467.55,365960000,21.288387096774194
6796,467.55,467.55,1994-01-05,467.82,465.92,466.89,400030000,21.298709677419353
6797,466.89,466.89,1994-01-04,466.89,464.44,465.44,326600000,21.309032258064516
6798,465.44,465.44,1994-01-03,466.94,464.36,466.51,270140000,21.31935483870968
6799,466.45,466.45,1993-12-31,470.75,466.45,468.66,168590000,21.338387096774195
6800,468.64,468.64,1993-12-30,470.58,468.09,470.58,195860000,21.336774193548386
6801,470.58,470.58,1993-12-29,471.29,469.87,470.88,269570000,21.33516129032258
6802,470.94,470.94,1993-12-28,471.05,469.43,470.61,200960000,21.333548387096773
6803,470.54,470.54,1993-12-27,470.55,467.35,467.4,171200000,21.331935483870968
6804,467.38,467.38,1993-12-23,468.97,467.3,467.3,227240000,21.32548387096774
6805,467.32,467.32,1993-12-22,467.38,465.08,465.08,272440000,21.323870967741936
6806,465.3,465.3,1993-12-21,465.92,464.03,465.84,273370000,21.322258064516127
6807,465.85,465.85,1993-12-20,466.9,465.53,466.38,255900000,21.320645161290322
6808,466.38,466.38,1993-12-17,466.38,463.34,463.34,363750000,21.315806451612904
6809,463.34,463.34,1993-12-16,463.98,461.86,461.86,284620000,21.314193548387095
6810,461.84,461.84,1993-12-15,463.69,461.84,463.06,331770000,21.31258064516129
6811,463.06,463.06,1993-12-14,466.12,462.46,465.73,275050000,21.31096774193548
6812,465.7,465.7,1993-12-13,465.71,462.71,463.93,256580000,21.309354838709677
6813,463.93,463.93,1993-12-10,464.87,462.66,464.18,245620000,21.304516129032258
6814,464.18,464.18,1993-12-09,466.54,463.87,466.29,287570000,21.30290322580645
6815,466.29,466.29,1993-12-08,466.73,465.42,465.88,314460000,21.301290322580645
6816,466.76,466.76,1993-12-07,466.77,465.44,466.43,285690000,21.29967741935484
6817,466.43,466.43,1993-12-06,466.89,464.4,464.89,292370000,21.29806451612903
6818,464.89,464.89,1993-12-03,464.89,462.67,463.13,268360000,21.293225806451613
6819,463.11,463.11,1993-12-02,463.22,461.45,461.89,256370000,21.291612903225804
6820,461.89,461.89,1993-12-01,464.47,461.63,461.93,293870000,21.29
6821,461.79,461.79,1993-11-30,463.62,460.45,461.9,286660000,21.301333333333332
6822,461.9,461.9,1993-11-29,464.83,461.83,463.06,272710000,21.312666666666665
6823,463.06,463.06,1993-11-26,463.63,462.36,462.36,90220000,21.346666666666664
6824,462.36,462.36,1993-11-24,462.9,461.03,461.03,230630000,21.369333333333334
6825,461.03,461.03,1993-11-23,461.77,458.47,459.13,260400000,21.380666666666666
6826,459.13,459.13,1993-11-22,462.6,457.08,462.6,280130000,21.392
6827,462.6,462.6,1993-11-19,463.6,460.03,463.59,302970000,21.426
6828,463.62,463.62,1993-11-18,464.88,461.73,464.83,313490000,21.43733333333333
6829,464.81,464.81,1993-11-17,467.24,462.73,466.74,316940000,21.448666666666664
6830,466.74,466.74,1993-11-16,466.74,462.97,463.75,303980000,21.46
6831,463.75,463.75,1993-11-15,466.13,463.01,465.39,251030000,21.471333333333334
6832,465.39,465.39,1993-11-12,465.84,462.64,462.64,326240000,21.505333333333333
6833,462.64,462.64,1993-11-11,464.96,462.49,463.72,283820000,21.516666666666666
6834,463.72,463.72,1993-11-10,463.72,459.57,460.4,283450000,21.528
6835,460.33,460.33,1993-11-09,463.42,460.21,460.21,276360000,21.53933333333333
6836,460.21,460.21,1993-11-08,461.54,458.78,459.57,234340000,21.550666666666665
6837,459.57,459.57,1993-11-05,459.63,454.36,457.49,336890000,21.584666666666667
