DAY,TOTAL BALANCE,STATUS
2785,759.798011691162,Insuffucuent amount to buy unit price $1091.940440261331
2786,759.798011691162,Insuffucuent amount to buy unit price $1103.2510514961104
2787,759.798011691162,Insuffucuent amount to buy unit price $1105.9783944353408
2788,759.798011691162,Insuffucuent amount to buy unit price $1099.920040630746
2789,759.798011691162,Insuffucuent amount to buy unit price $1109.2410483165297
2790,759.798011691162,Insuffucuent amount to buy unit price $1108.8582098829272
2791,759.798011691162,Insuffucuent amount to buy unit price $1095.6297666953005
2792,759.798011691162,Insuffucuent amount to buy unit price $1091.4896075929246
2793,759.798011691162,Insuffucuent amount to buy unit price $1110.6325101593827
2794,759.798011691162,Insuffucuent amount to buy unit price $1105.6514460083963
2795,759.798011691162,Insuffucuent amount to buy unit price $1106.2401540705264
2796,759.798011691162,Insuffucuent amount to buy unit price $1091.3803689293543
2797,759.798011691162,Insuffucuent amount to buy unit price $1094.9001518952846
2798,759.798011691162,Insuffucuent amount to buy unit price $1109.7999907094195
2799,759.798011691162,Insuffucuent amount to buy unit price $1110.3207997016584
2800,759.798011691162,Insuffucuent amount to buy unit price $1109.2994230674517
2801,759.798011691162,Insuffucuent amount to buy unit price $1093.4786585848385
2802,759.798011691162,Insuffucuent amount to buy unit price $1087.2402363965034
2803,759.798011691162,Insuffucuent amount to buy unit price $1098.5092845797942
2804,759.798011691162,Insuffucuent amount to buy unit price $1093.0110139110195
2805,759.798011691162,Insuffucuent amount to buy unit price $1093.0802574339025
2806,759.798011691162,Insuffucuent amount to buy unit price $1069.299318897205
2807,759.798011691162,Insuffucuent amount to buy unit price $1066.629161612596
2808,759.798011691162,Insuffucuent amount to buy unit price $1046.4993620941013
2809,759.798011691162,Insuffucuent amount to buy unit price $1045.4116122338035
2810,759.798011691162,Insuffucuent amount to buy unit price $1042.8786450106534
2811,759.798011691162,Insuffucuent amount to buy unit price $1036.1914237612552
2812,759.798011691162,Insuffucuent amount to buy unit price $1066.1088943103823
2813,759.798011691162,Insuffucuent amount to buy unit price $1042.629559603338
2814,759.798011691162,Insuffucuent amount to buy unit price $1063.4111139931224
2815,759.798011691162,Insuffucuent amount to buy unit price $1066.9500664042962
2816,759.798011691162,Insuffucuent amount to buy unit price $1079.6015235465684
2817,759.798011691162,Insuffucuent amount to buy unit price $1092.909569682187
2818,759.798011691162,Insuffucuent amount to buy unit price $1081.4012850287959
2819,759.798011691162,Insuffucuent amount to buy unit price $1091.0596657582507
2820,759.798011691162,Insuffucuent amount to buy unit price $1097.9112617429928
2821,759.798011691162,Insuffucuent amount to buy unit price $1087.6783837619782
2822,759.798011691162,Insuffucuent amount to buy unit price $1096.5604264657277
2823,759.798011691162,Insuffucuent amount to buy unit price $1092.017867472771
2824,759.798011691162,Insuffucuent amount to buy unit price $1073.1902709827516
2825,759.798011691162,Insuffucuent amount to buy unit price $1076.1873454578815
2826,759.798011691162,Insuffucuent amount to buy unit price $1071.490073019069
2827,759.798011691162,Insuffucuent amount to buy unit price $1065.480404320508
2828,759.798011691162,Insuffucuent amount to buy unit price $1057.5810771939678
2829,759.798011691162,Insuffucuent amount to buy unit price $1054.7206483197988
2830,759.798011691162,Insuffucuent amount to buy unit price $1040.4601498082561
2831,759.798011691162,Insuffucuent amount to buy unit price $1025.2099948901932
2832,759.798011691162,Insuffucuent amount to buy unit price $1029.852516496038
2833,759.798011691162,Insuffucuent amount to buy unit price $1057.0802716072294
2834,759.798011691162,Insuffucuent amount to buy unit price $1060.6106310538162
2835,759.798011691162,Insuffucuent amount to buy unit price $1062.9798253822903
2836,759.798011691162,Insuffucuent amount to buy unit price $1044.3792731104113
2837,759.798011691162,Insuffucuent amount to buy unit price $1050.7818949656894
2838,759.798011691162,Insuffucuent amount to buy unit price $1060.8703534791907
2839,759.798011691162,Insuffucuent amount to buy unit price $1071.6608948509397
2840,759.798011691162,Insuffucuent amount to buy unit price $1064.6603141745752
2841,759.798011691162,Insuffucuent amount to buy unit price $1068.300121241156
2842,759.798011691162,Insuffucuent amount to buy unit price $1065.4903619921706
2843,759.798011691162,Insuffucuent amount to buy unit price $1068.7602252174986
2844,759.798011691162,Insuffucuent amount to buy unit price $1052.6301924451475
2845,759.798011691162,Insuffucuent amount to buy unit price $1049.3401047769617
2846,759.798011691162,Insuffucuent amount to buy unit price $1042.7306361229803
2847,759.798011691162,Insuffucuent amount to buy unit price $1044.1417222190078
2848,759.798011691162,Insuffucuent amount to buy unit price $1033.3700307752408
2849,759.798011691162,Insuffucuent amount to buy unit price $1025.3890584218695
2850,759.798011691162,Insuffucuent amount to buy unit price $1016.4009125182176
2851,759.798011691162,Insuffucuent amount to buy unit price $1003.2409298713936
2852,759.798011691162,Insuffucuent amount to buy unit price $994.7512486343837
2853,759.798011691162,Insuffucuent amount to buy unit price $998.0407613446588
2854,759.798011691162,Insuffucuent amount to buy unit price $1020.6190370077417
2855,759.798011691162,Insuffucuent amount to buy unit price $1028.932767084574
2856,759.798011691162,Insuffucuent amount to buy unit price $1030.9805044181571
2857,759.798011691162,Insuffucuent amount to buy unit price $1028.1198540301373
2858,759.798011691162,Insuffucuent amount to buy unit price $1028.0000470846837
2859,759.798011691162,Insuffucuent amount to buy unit price $1025.5696316848337
2860,759.798011691162,Insuffucuent amount to buy unit price $1026.1299075630268
2861,759.798011691162,Insuffucuent amount to buy unit price $1007.3707512514944
2862,759.798011691162,Insuffucuent amount to buy unit price $996.4596007492411
2863,759.798011691162,Insuffucuent amount to buy unit price $989.6705960010215
2864,759.798011691162,Insuffucuent amount to buy unit price $979.7301681076906
2865,759.798011691162,Insuffucuent amount to buy unit price $1004.0905011842614
2866,759.798011691162,Insuffucuent amount to buy unit price $1012.7302277681281
2867,759.798011691162,Insuffucuent amount to buy unit price $1005.8096960847323
2868,759.798011691162,Insuffucuent amount to buy unit price $994.3494004200808
2869,759.798011691162,Insuffucuent amount to buy unit price $1007.1002338712759
2870,759.798011691162,Insuffucuent amount to buy unit price $1010.4803895806383
2871,759.798011691162,Insuffucuent amount to buy unit price $997.0792219383884
2872,759.798011691162,Insuffucuent amount to buy unit price $1002.7196671441161
2873,759.798011691162,Insuffucuent amount to buy unit price $1005.6507842970177
2874,759.798011691162,Insuffucuent amount to buy unit price $1002.6291771293204
2875,759.798011691162,Insuffucuent amount to buy unit price $987.478722765348
2876,759.798011691162,Insuffucuent amount to buy unit price $986.7500594097302
2877,759.798011691162,Insuffucuent amount to buy unit price $975.1512736076253
2878,759.798011691162,Insuffucuent amount to buy unit price $979.6194766789414
2879,759.798011691162,Insuffucuent amount to buy unit price $982.1791623438032
2880,759.798011691162,Insuffucuent amount to buy unit price $979.2608049069212
2881,759.798011691162,Insuffucuent amount to buy unit price $976.2894917842669
2882,759.798011691162,Insuffucuent amount to buy unit price $954.0690896482739
2883,759.798011691162,Insuffucuent amount to buy unit price $954.5798426720372
2884,759.798011691162,Insuffucuent amount to buy unit price $951.129964605964
2885,759.798011691162,Insuffucuent amount to buy unit price $940.3789123593073
2886,759.798011691162,Insuffucuent amount to buy unit price $940.740999166264
2887,759.798011691162,Insuffucuent amount to buy unit price $932.680722989498
2888,759.798011691162,Insuffucuent amount to buy unit price $905.8400550302057
2889,759.798011691162,Insuffucuent amount to buy unit price $901.0506997839883
2890,759.798011691162,Insuffucuent amount to buy unit price $879.1305592804703
2891,759.798011691162,Insuffucuent amount to buy unit price $882.681027233594
2892,759.798011691162,Insuffucuent amount to buy unit price $879.559496327276
2893,759.798011691162,Insuffucuent amount to buy unit price $881.0284516776837
2894,759.798011691162,Insuffucuent amount to buy unit price $898.7192222553256
2895,759.798011691162,Insuffucuent amount to buy unit price $896.4198437054376
2896,759.798011691162,Insuffucuent amount to buy unit price $923.3308037266004
2897,759.798011691162,Insuffucuent amount to buy unit price $919.3189462551961
2898,759.798011691162,Insuffucuent amount to buy unit price $927.2299211310208
2899,759.798011691162,Insuffucuent amount to buy unit price $918.8989888106306
2900,759.798011691162,Insuffucuent amount to buy unit price $920.2594931061867
2901,759.798011691162,Insuffucuent amount to buy unit price $900.9408715149617
2902,759.798011691162,Insuffucuent amount to buy unit price $895.1008949415162
2903,759.798011691162,Insuffucuent amount to buy unit price $893.0394868433516
2904,759.798011691162,Insuffucuent amount to buy unit price $921.2291103018384
2905,759.798011691162,Insuffucuent amount to buy unit price $918.3700926746136
2906,759.798011691162,Insuffucuent amount to buy unit price $910.7109110781633
2907,759.798011691162,Insuffucuent amount to buy unit price $911.9680844464148
2908,759.798011691162,Insuffucuent amount to buy unit price $923.7209247308632
2909,759.798011691162,Insuffucuent amount to buy unit price $946.2092076083198
2910,759.798011691162,Insuffucuent amount to buy unit price $944.8909284124446
2911,1698.9480178230324,Sold 1 units for price $939.1500061318704 and investment $-0.6075751293559114
2912,2641.37769425547,Sold 1 units for price $942.4296764324376 and investment $-0.2604800094908565
2913,3580.5175502354577,Sold 1 units for price $939.1398559799879 and investment $-0.6086493434876474
2914,4520.607877822256,Sold 1 units for price $940.0903275867984 and investment $-0.5080587273403048
2915,5463.06788221428,Sold 1 units for price $942.4600043920237 and investment $-0.2572703311381344
2916,6394.8272330791015,Sold 1 units for price $931.7593508648216 and investment $-1.389745329620847
2917,7339.566417904445,Sold 1 units for price $944.739184825344 and investment $-0.016059376012384812
2918,8282.435435264506,Sold 1 units for price $942.8690173600612 and investment $-0.2139835394314266
2919,9201.576191997163,Sold 1 units for price $919.140756732657 and investment $-2.725200433774054
2920,10108.406771464328,Sold 1 units for price $906.8305794671646 and investment $-4.028015065106717
2921,11001.46704366879,Sold 1 units for price $893.0602722044629 and investment $-5.4853586429351004
2922,11911.795977943584,Sold 1 units for price $910.3289342747947 and investment $-3.6577760563030393
2923,12798.799461055052,Sold 1 units for price $887.0034831114688 and investment $-6.126362690160996
2924,13687.129794524737,Sold 1 units for price $888.3303334696849 and investment $-5.985939037195524
2925,12783.659443428314,Bought 1 units for price $903.4703510964227
2926,13691.790328041023,Sold 1 units for price $908.1308846127088 and investment $0.5158479756009866
2927,14601.500998149288,Sold 1 units for price $909.710670108264 and investment $0.6907054563847311
2928,15484.382746001178,Sold 1 units for price $882.8817478518912 and investment $-2.2788355167987397
2929,16377.45228120161,Sold 1 units for price $893.0695352004312 and investment $-1.1512072181859
2930,17261.37313701284,Sold 1 units for price $883.9208558112309 and investment $-2.163822560581781
2931,18169.72386185507,Sold 1 units for price $908.3507248422293 and investment $0.5401808415609733
2932,19078.962905525885,Sold 1 units for price $909.2390436708156 and investment $0.6385038056193149
2933,20008.193492447066,Sold 1 units for price $929.2305869211798 and investment $2.851254143923511
2934,20915.58416271343,Sold 1 units for price $907.3906702663643 and investment $0.43391785521062887
2935,21835.113489969506,Sold 1 units for price $919.5293272560775 and investment $1.7774768303316333
2936,22738.91454918733,Sold 1 units for price $903.801059217824 and investment $0.03660420300454877
2937,23646.155937664156,Sold 1 units for price $907.2413884768248 and investment $0.417394702086863
2938,24523.677040471426,Sold 1 units for price $877.5211028072717 and investment $-2.872174859712864
2939,25396.485886192786,Sold 1 units for price $872.8088457213591 and investment $-3.393747823362856
2940,26270.124649977166,Sold 1 units for price $873.6387637843786 and investment $-3.3018889082349476
2941,27125.285618532107,Sold 1 units for price $855.1609685549429 and investment $-5.347091078622905
2942,27982.794987510904,Sold 1 units for price $857.509368978798 and investment $-5.087159978393093
2943,28849.024349143703,Sold 1 units for price $866.2293616327986 and investment $-4.121993535087197
2944,29700.944119559885,Sold 1 units for price $851.9197704161833 and investment $-5.705840885390355
2945,28857.394763000317,Bought 1 units for price $843.549356559567
2946,29707.475643605718,Sold 1 units for price $850.0808806054013 and investment $0.7742906796198944
2947,30539.865701124207,Sold 1 units for price $832.3900575184875 and investment $-1.3228981747544488
2948,31409.46483463698,Sold 1 units for price $869.5991335127727 and investment $3.0881153249230495
2949,32274.76515264219,Sold 1 units for price $865.3003180052093 and investment $2.5785048944087987
2950,33126.822852986435,Sold 1 units for price $852.057700344248 and investment $1.0086361537139363
2951,33968.322555743965,Sold 1 units for price $841.4997027575278 and investment $-0.2429797125800371
2952,34827.05310570413,Sold 1 units for price $858.7305499601648 and investment $1.7996805145480361
2953,35683.6132376756,Sold 1 units for price $856.5601319714704 and investment $1.542384605089158
2954,36508.77443577389,Sold 1 units for price $825.1611980982915 and investment $-2.1798556679922
2955,37324.32341333418,Sold 1 units for price $815.5489775602895 and investment $-3.319352777824119
2956,38159.8011454383,Sold 1 units for price $835.4777321041215 and investment $-0.9568645145277228
2957,39002.30102387771,Sold 1 units for price $842.4998784394148 and investment $-0.12441217718811785
2958,39836.68285739562,Sold 1 units for price $834.3818335179067 and investment $-1.086779685192364
2959,40647.763642913604,Sold 1 units for price $811.0807855179836 and investment $-3.849042239093995
2960,41445.634179610024,Sold 1 units for price $797.8705366964203 and investment $-5.415073760407878
2961,42233.16389385764,Sold 1 units for price $787.5297142476188 and investment $-6.640944228850505
2962,43049.10381378955,Sold 1 units for price $815.9399199319071 and investment $-3.2730078463061743
2963,43881.96467441076,Sold 1 units for price $832.8608606212101 and investment $-1.2670860163950655
2964,44695.84553765831,Sold 1 units for price $813.8808632475517 and investment $-3.517102239638803
2965,45501.967210778275,Sold 1 units for price $806.1216731199647 and investment $-4.436928692857023
2966,46324.886746729775,Sold 1 units for price $822.9195359515013 and investment $-2.445597337920425
2967,47093.427354434156,Sold 1 units for price $768.5406077043782 and investment $-8.892040314168863
2968,47877.46930623261,Sold 1 units for price $784.0419517984525 and investment $-7.054406988562781
2969,48671.81879011947,Sold 1 units for price $794.3494838868567 and investment $-5.832482982782769
2970,49449.94059951796,Sold 1 units for price $778.1218093984935 and investment $-7.7562203861930525
2971,50203.83057903474,Sold 1 units for price $753.8899795167772 and investment $-10.628824068868633
2972,50960.38270395739,Sold 1 units for price $756.5521249226535 and investment $-10.3132354924356
2973,51711.12154707502,Sold 1 units for price $750.738843117628 and investment $-11.0023809182273
2974,52432.48143422261,Sold 1 units for price $721.3598871475904 and investment $-14.4851594588761
2975,53152.081816878264,Sold 1 units for price $719.6003826556532 and investment $-14.69374292565904
2976,53828.61144420906,Sold 1 units for price $676.5296273307947 and investment $-19.79963921849998
2977,54511.98959948823,Sold 1 units for price $683.3781552791675 and investment $-18.98776876953128
2978,55194.53952736787,Sold 1 units for price $682.5499278796411 and investment $-19.08595240195135
2979,55907.40912764846,Sold 1 units for price $712.8696002805872 and investment $-15.491655024426763
2980,56603.73999672073,Sold 1 units for price $696.3308690722702 and investment $-17.452267178263327
2981,57304.560379706825,Sold 1 units for price $700.8203829860956 and investment $-16.92005007929759
2982,58039.64889350111,Sold 1 units for price $735.0885137942792 and investment $-12.85767595243597
2983,58792.478611803104,Sold 1 units for price $752.8297183019955 and investment $-10.754514546436656
2984,59557.378008002845,Sold 1 units for price $764.8993961997422 and investment $-9.323693954388178
2985,60330.51667098203,Sold 1 units for price $773.13866297919 and investment $-8.346955994080577
2986,61073.84780597025,Sold 1 units for price $743.3311349882147 and investment $-11.880540337330622
2987,61843.899289830675,Sold 1 units for price $770.0514838604291 and investment $-8.71293091834014
2988,62622.84154079044,Sold 1 units for price $778.9422509597674 and investment $-7.658959739273693
2989,63411.26250154368,Sold 1 units for price $788.4209607532358 and investment $-6.535289888806672
2990,64200.43354860174,Sold 1 units for price $789.1710470580547 and investment $-6.446369625992639
2991,65027.27302904662,Sold 1 units for price $826.8394804448835 and investment $-1.9809008192282893
2992,65862.46326045466,Sold 1 units for price $835.190231408038 and investment $-0.9909467758498198
2993,66696.20213820662,Sold 1 units for price $833.7388777519548 and investment $-1.1629999752029236
2994,67523.36219539728,Sold 1 units for price $827.1600571906647 and investment $-1.9428975010717016
2995,68393.251022118,Sold 1 units for price $869.8888267207291 and investment $3.12245750131186
2996,69261.8495267578,Sold 1 units for price $868.5985046397974 and investment $2.9694940652191244
2997,70107.69995035314,Sold 1 units for price $845.8504235953476 and investment $0.2727839240095678
2998,70939.92878363632,Sold 1 units for price $832.2288332831872 and investment $-1.3420107772413832
2999,71778.43945404522,Sold 1 units for price $838.5106704088953 and investment $-0.5973196602534361
3000,72603.88051615217,Sold 1 units for price $825.4410621069536 and investment $-2.1466787108306717
3001,73429.76276857227,Sold 1 units for price $825.882252420089 and investment $-2.0943770512176765
3002,74274.90179528916,Sold 1 units for price $845.1390267168907 and investment $0.1884501653592959
3003,75148.9923537835,Sold 1 units for price $874.0905584943409 and investment $3.6205589746801423
3004,75994.70293338934,Sold 1 units for price $845.7105796058423 and investment $0.25620587929673416
3005,76831.27329194339,Sold 1 units for price $836.5703585540454 and investment $-0.8273372448513947
3006,77663.22360208203,Sold 1 units for price $831.9503101386342 and investment $-1.3750287793757163
3007,78490.7234166356,Sold 1 units for price $827.4998145535826 and investment $-1.9026203838792215
3008,79330.96501458687,Sold 1 units for price $840.2415979512547 and investment $-0.3921238967928361
3009,80136.18461634436,Sold 1 units for price $805.2196017574837 and investment $-4.543866284056207
3010,80986.30486405008,Sold 1 units for price $850.1202477057269 and investment $0.7789575198017431
3011,81830.04345205541,Sold 1 units for price $843.7385880053292 and investment $0.02243276511217708
3012,82672.6620025766,Sold 1 units for price $842.6185505211849 and investment $-0.11034399245804813
3013,83544.45007284493,Sold 1 units for price $871.7880702683316 and investment $3.3476065732462645
3014,84414.71064632041,Sold 1 units for price $870.2605734754817 and investment $3.1665268556254946
3015,85305.05879955387,Sold 1 units for price $890.3481532334483 and investment $5.547843325345089
3016,86214.79019811118,Sold 1 units for price $909.7313985573143 and investment $7.845663265949502
3017,87121.44121918915,Sold 1 units for price $906.6510210779663 and investment $7.480494653657351
3018,88056.13959962319,Sold 1 units for price $934.6983804340473 and investment $10.805416798162645
3019,88983.58846565924,Sold 1 units for price $927.4488660360504 and investment $9.946010725284562
3020,89915.38996255532,Sold 1 units for price $931.8014968960713 and investment $10.462000788719996
3021,90818.63887768691,Sold 1 units for price $903.2489151316021 and investment $7.077186190446636
3022,91709.28005467489,Sold 1 units for price $890.6411769879754 and investment $5.582580327068641
3023,92578.69907041156,Sold 1 units for price $869.419015736662 and investment $3.066762955353909
3024,93451.49756536937,Sold 1 units for price $872.7984949578093 and investment $3.4673890947573707
3025,94319.64713755644,Sold 1 units for price $868.1495721870722 and investment $2.9162746004380478
3026,95182.80780674884,Sold 1 units for price $863.1606691923971 and investment $2.3248565694857852
3027,96054.43775831012,Sold 1 units for price $871.6299515612808 and investment $3.328862120912654
3028,96942.31640844478,Sold 1 units for price $887.8786501346593 and investment $5.255091860408773
3029,97827.59660294169,Sold 1 units for price $885.2801944969101 and investment $4.947053496376693
3030,98732.01817238354,Sold 1 units for price $904.4215694418497 and investment $7.216200499583246
3031,99645.19695262011,Sold 1 units for price $913.178780236566 and investment $8.254339018286265
3032,100513.76790650374,Sold 1 units for price $868.5709538836174 and investment $2.9662280137467705
3033,101393.49813385223,Sold 1 units for price $879.7302273484935 and investment $4.289123156526483
3034,102267.09036489784,Sold 1 units for price $873.5922310456032 and investment $3.5614838956865187
3035,103166.33019150952,Sold 1 units for price $899.2398266116841 and investment $6.601921940792158
3036,104055.00060726091,Sold 1 units for price $888.6704157513827 and investment $5.348953068477575
3037,104964.69852882932,Sold 1 units for price $909.6979215684104 and investment $7.841694679091653
3038,105840.76928186043,Sold 1 units for price $876.07075303111 and investment $3.85530451996102
3039,106685.98909093377,Sold 1 units for price $845.219809073345 and investment $0.1980266478527153
3040,107556.72768032232,Sold 1 units for price $870.7385893885486 and investment $3.223194068912987
3041,108405.5371556907,Sold 1 units for price $848.8094753683781 and investment $0.623569773114957
3042,109221.74627517564,Sold 1 units for price $816.2091194849338 and investment $-3.2410951252622424
3043,110117.9870943241,Sold 1 units for price $896.2408191484526 and investment $6.246399476112322
3044,111005.6680205656,Sold 1 units for price $887.6809262414989 and investment $5.231652343607193
3045,111863.05818049687,Sold 1 units for price $857.3901599312597 and investment $1.6407816880025607
3046,112714.87036422921,Sold 1 units for price $851.8121837323373 and investment $0.9795309673959642
3047,113514.90168521796,Sold 1 units for price $800.0313209887503 and investment $-5.1589198939473855
3048,114267.34100941033,Sold 1 units for price $752.4393241923615 and investment $-10.800794483300843
3049,115073.92153699695,Sold 1 units for price $806.5805275866085 and investment $-4.38253300598042
3050,115933.04181600726,Sold 1 units for price $859.1202790103117 and investment $1.845881610798815
3051,116783.79127619103,Sold 1 units for price $850.7494601837669 and investment $0.8535485882611246
3052,117657.08131995812,Sold 1 units for price $873.2900437670951 and investment $3.525660588353257
3053,118568.3703644065,Sold 1 units for price $911.2890444483713 and investment $8.030317059938504
3054,119420.67082845602,Sold 1 units for price $852.3004640495262 and investment $1.0374149920107638
3055,120319.61943384564,Sold 1 units for price $898.9486053896295 and investment $6.56739862336088
3056,121238.82861850402,Sold 1 units for price $919.2091846583763 and investment $8.96922361572173
3057,122169.81874672597,Sold 1 units for price $930.990128221946 and investment $10.365815702712164
3058,123074.69901183431,Sold 1 units for price $904.8802651083407 and investment $7.270577361224377
3059,124027.46822492636,Sold 1 units for price $952.7692130920548 and investment $12.947654536533962
3060,125033.21825120186,Sold 1 units for price $1005.7500262755119 and investment $19.2283555733459
3061,125999.51825922176,Sold 1 units for price $966.300008019897 and investment $14.551685743792278
3062,126968.27076651438,Sold 1 units for price $968.7525072926268 and investment $14.842421461110872
3063,127922.36084099337,Sold 1 units for price $954.0900744789792 and investment $13.104238306843694
3064,128852.4512287706,Sold 1 units for price $930.0903877772372 and investment $10.259154434143557
3065,129792.96124782944,Sold 1 units for price $940.5100190588471 and investment $11.494367430346477
3066,130641.88332421772,Sold 1 units for price $848.9220763882797 and investment $0.6369182534410933
3067,131518.6534741016,Sold 1 units for price $876.770149883858 and investment $3.938215715057003
3068,132426.76138081687,Sold 1 units for price $908.107906715284 and investment $7.6532036511793935
3069,133323.54117038604,Sold 1 units for price $896.7797895691702 and investment $6.31029264567336
3070,134278.59087919397,Sold 1 units for price $955.0497088079147 and investment $13.217999798269567
3071,135263.99087350557,Sold 1 units for price $985.3999943115897 and investment $16.81592625837135
3072,136204.54125021535,Sold 1 units for price $940.5503767097908 and investment $11.499151697044084
3073,137150.9728295223,Sold 1 units for price $946.43157930696 and investment $12.196348909209089
3074,138058.81074305697,Sold 1 units for price $907.8379135346536 and investment $7.621196848194966
3075,139056.82214548613,Sold 1 units for price $998.0114024291797 and investment $18.310967185084383
3076,140060.17168298995,Sold 1 units for price $1003.3495375038167 and investment $18.943785529752287
3077,139160.9497001886,Bought 1 units for price $899.2219828013501
3078,138251.03070232764,Bought 1 units for price $909.9189978609556
3079,137266.09155451457,Bought 1 units for price $984.9391478130729
3080,138262.32275272234,Sold 1 units for price $996.2311982077726 and investment $1.1464718830368663
3081,137205.43285870022,Bought 1 units for price $1056.8898940221236
3082,138304.6623671289,Sold 1 units for price $1099.2295084286782 and investment $4.0060572672736985
3083,137190.38212313774,Bought 1 units for price $1114.280243991163
3084,138351.44260764786,Sold 1 units for price $1161.060484510122 and investment $4.19824732343815
3085,137185.08208983456,Bought 1 units for price $1166.3605178133034
3086,136078.66297153116,Bought 1 units for price $1106.419118303406
3087,134865.3920385359,Bought 1 units for price $1213.270932995234
3088,133656.21155520566,Bought 1 units for price $1209.180483330256
3089,132470.34337736687,Bought 1 units for price $1185.868177838791
3090,133658.56193599632,Sold 1 units for price $1188.2185586294386 and investment $0.19819916197860843
3091,132451.47236795072,Bought 1 units for price $1207.0895680456085
3092,131196.391802403,Bought 1 units for price $1255.080565547707
3093,132402.90165764213,Sold 1 units for price $1206.5098552391262 and investment $-3.8699276876608284
3094,133559.29165396106,Sold 1 units for price $1156.3899963189215 and investment $-7.863285588022611
3095,134772.89161532736,Sold 1 units for price $1213.5999613663087 and investment $-3.3050152571916005
3096,135965.59002094553,Sold 1 units for price $1192.6984056181807 and investment $-4.970370958003262
3097,137217.28956420918,Sold 1 units for price $1251.6995432636513 and investment $-0.2693868725933333
3098,138466.3383993174,Sold 1 units for price $1249.0488351082372 and investment $-0.4805851197956852
3099,139698.37858497008,Sold 1 units for price $1232.0401856526728 and investment $-1.8357689958317207
3100,140922.88882672682,Sold 1 units for price $1224.5102417567496 and investment $-2.435726010753485
3101,142190.68047372016,Sold 1 units for price $1267.7916469933318 and investment $1.01277015950588
3102,143432.99195420198,Sold 1 units for price $1242.311480481808 and investment $-1.0173916652375705
3103,144669.82320590154,Sold 1 units for price $1236.8312516995782 and investment $-1.4540352507302985
3104,145944.80287889924,Sold 1 units for price $1274.9796729977045 and investment $1.585484469780923
3105,147222.38359327393,Sold 1 units for price $1277.5807143746856 and investment $1.792725458796322
3106,148505.21456574058,Sold 1 units for price $1282.8309724666499 and investment $2.211045862767608
3107,149805.89551652785,Sold 1 units for price $1300.680950787261 and investment $3.633263592098919
3108,151087.55632492134,Sold 1 units for price $1281.6608083934868 and investment $2.1178116828046347
3109,152359.0659168016,Sold 1 units for price $1271.5095918802485 and investment $1.3090017313248756
3110,153625.90645616397,Sold 1 units for price $1266.840539362362 and investment $0.9369895556882505
3111,154918.1067122681,Sold 1 units for price $1292.2002561041386 and investment $2.9575544053008938
3112,156195.8267432762,Sold 1 units for price $1277.7200310081075 and investment $1.8038256731766726
3113,157470.36637024788,Sold 1 units for price $1274.5396269716834 and investment $1.5504232921879926
3114,158737.05677167742,Sold 1 units for price $1266.69040142953 and investment $0.9250271417242952
3115,160015.65786519067,Sold 1 units for price $1278.601093513248 and investment $1.8740253503389168
3116,161313.8601519692,Sold 1 units for price $1298.2022867785236 and investment $3.4357731618606153
3117,162606.78963875596,Sold 1 units for price $1292.9294867867673 and investment $3.01565670587396
3118,163892.61938981476,Sold 1 units for price $1285.8297510587968 and investment $2.449977025791254
3119,165182.20739194832,Sold 1 units for price $1289.5880021335604 and investment $2.749420039883624
3120,166487.52520224883,Sold 1 units for price $1305.3178103004982 and investment $4.0027107527450285
3121,167783.84563700622,Sold 1 units for price $1296.3204347573947 and investment $3.285834419059058
3122,169049.91477510892,Sold 1 units for price $1266.0691381027084 and investment $0.8755272654712855
3123,170339.1041430154,Sold 1 units for price $1289.1893679064835 and investment $2.7176583954107936
3124,171623.9837711467,Sold 1 units for price $1284.8796281313105 and investment $2.3742748793659634
3125,172872.9936634886,Sold 1 units for price $1249.0098923418875 and investment $-0.4836879298796496
3126,174133.30370810453,Sold 1 units for price $1260.310044615945 and investment $0.41666481115144804
3127,175400.68359585587,Sold 1 units for price $1267.379887751343 and investment $0.9799627642444303
3128,176684.9424336254,Sold 1 units for price $1284.2588377695356 and investment $2.3248126871517156
3129,177948.14046839887,Sold 1 units for price $1263.1980347734536 and investment $0.6467687771266077
3130,179182.51213647673,Sold 1 units for price $1234.3716680778725 and investment $-1.6500054289978816
3131,180440.272125948,Sold 1 units for price $1257.7599894712641 and investment $0.2134862093405012
3132,181692.8132914329,Sold 1 units for price $1252.5411654849001 and investment $-0.20232964580235444
3133,182975.00284846083,Sold 1 units for price $1282.1895570279519 and investment $2.159940343623656
3134,184252.00227986675,Sold 1 units for price $1276.9994314059281 and investment $1.7464110639507757
3135,185512.00069234215,Sold 1 units for price $1259.9984124754042 and investment $0.39183515884902953
3136,186772.67925468774,Sold 1 units for price $1260.6785623456046 and investment $0.4460268887563167
3137,188033.00015658984,Sold 1 units for price $1260.320901902103 and investment $0.4175298780209547
3138,189278.36150283247,Sold 1 units for price $1245.3613462426254 and investment $-0.7743900727871014
3139,190493.2727666232,Sold 1 units for price $1214.9112637907406 and investment $-3.200535715365561
3140,191721.57015200952,Sold 1 units for price $1228.2973853863018 and investment $-2.133980948841897
3141,192961.06181261802,Sold 1 units for price $1239.4916606084955 and investment $-1.2420640847393423
3142,194214.45080248028,Sold 1 units for price $1253.3889898622451 and investment $-0.13477825502968369
3143,195459.13999897332,Sold 1 units for price $1244.6891964930326 and investment $-0.8279443838045355
