DAY,TOTAL BALANCE,STATUS
631,2299.245573859134,Insuffucuent amount to buy unit price $2718.37145165855
632,2299.245573859134,Insuffucuent amount to buy unit price $2716.3037999970998
633,2299.245573859134,Insuffucuent amount to buy unit price $2699.62984090714
634,2299.245573859134,Insuffucuent amount to buy unit price $2723.061255085808
635,2299.245573859134,Insuffucuent amount to buy unit price $2717.069212766535
636,2299.245573859134,Insuffucuent amount to buy unit price $2754.883174850682
637,2299.245573859134,Insuffucuent amount to buy unit price $2749.7610949935674
638,2299.245573859134,Insuffucuent amount to buy unit price $2767.322439824577
639,2299.245573859134,Insuffucuent amount to buy unit price $2762.5941397800148
640,2299.245573859134,Insuffucuent amount to buy unit price $2773.7529092064915
641,2299.245573859134,Insuffucuent amount to buy unit price $2779.657368338152
642,2299.245573859134,Insuffucuent amount to buy unit price $2782.485822165641
643,2299.245573859134,Insuffucuent amount to buy unit price $2775.6320063277412
644,2299.245573859134,Insuffucuent amount to buy unit price $2786.848397780024
645,2299.245573859134,Insuffucuent amount to buy unit price $2782.001249863081
646,2299.245573859134,Insuffucuent amount to buy unit price $2779.027223218571
647,2299.245573859134,Insuffucuent amount to buy unit price $2770.370810152613
648,2299.245573859134,Insuffucuent amount to buy unit price $2772.3473586293508
649,2299.245573859134,Insuffucuent amount to buy unit price $2748.797141795449
650,2299.245573859134,Insuffucuent amount to buy unit price $2746.868170798039
651,2299.245573859134,Insuffucuent amount to buy unit price $2734.619128086415
652,2299.245573859134,Insuffucuent amount to buy unit price $2705.271911164916
653,2299.245573859134,Insuffucuent amount to buy unit price $2724.0178805757573
654,2299.245573859134,Insuffucuent amount to buy unit price $2689.859788593668
655,2299.245573859134,Insuffucuent amount to buy unit price $2721.3264859596898
656,2299.245573859134,Insuffucuent amount to buy unit price $2727.762059081699
657,2299.245573859134,Insuffucuent amount to buy unit price $2733.2919017499703
658,2299.245573859134,Insuffucuent amount to buy unit price $2724.4422835346068
659,2299.245573859134,Insuffucuent amount to buy unit price $2733.013100071608
660,2299.245573859134,Insuffucuent amount to buy unit price $2712.9728334135425
661,2299.245573859134,Insuffucuent amount to buy unit price $2720.134573928909
662,2299.245573859134,Insuffucuent amount to buy unit price $2722.458661396478
663,2299.245573859134,Insuffucuent amount to buy unit price $2711.449668136929
664,2299.245573859134,Insuffucuent amount to buy unit price $2730.129517101814
665,2299.245573859134,Insuffucuent amount to buy unit price $2727.715408106293
666,2299.245573859134,Insuffucuent amount to buy unit price $2723.0650018761958
667,2299.245573859134,Insuffucuent amount to buy unit price $2697.791630837317
668,2299.245573859134,Insuffucuent amount to buy unit price $2671.918793809538
669,2299.245573859134,Insuffucuent amount to buy unit price $2672.6291297699104
670,2299.245573859134,Insuffucuent amount to buy unit price $2663.4198788157823
671,2299.245573859134,Insuffucuent amount to buy unit price $2629.727706702323
672,2299.245573859134,Insuffucuent amount to buy unit price $2635.6693695926456
673,2299.245573859134,Insuffucuent amount to buy unit price $2654.7978797350142
674,2299.245573859134,Insuffucuent amount to buy unit price $2648.052091779201
675,2299.245573859134,Insuffucuent amount to buy unit price $2669.9089008360447
676,2299.245573859134,Insuffucuent amount to buy unit price $2666.935888499302
677,2299.245573859134,Insuffucuent amount to buy unit price $2639.398426625297
678,2299.245573859134,Insuffucuent amount to buy unit price $2634.5651751362648
679,2299.245573859134,Insuffucuent amount to buy unit price $2670.289723533201
680,2299.245573859134,Insuffucuent amount to buy unit price $2670.135244083226
681,2299.245573859134,Insuffucuent amount to buy unit price $2693.1301933262284
682,2299.245573859134,Insuffucuent amount to buy unit price $2708.644330172727
683,2299.245573859134,Insuffucuent amount to buy unit price $2706.387549749721
684,2299.245573859134,Insuffucuent amount to buy unit price $2677.8355404415147
685,2299.245573859134,Insuffucuent amount to buy unit price $2656.300062129931
686,2299.245573859134,Insuffucuent amount to buy unit price $2663.9920581928163
687,2299.245573859134,Insuffucuent amount to buy unit price $2642.188962399104
688,2299.245573859134,Insuffucuent amount to buy unit price $2656.8716199189025
689,2299.245573859134,Insuffucuent amount to buy unit price $2613.1612609592044
690,2299.245573859134,Insuffucuent amount to buy unit price $2604.4707520389084
691,2299.245573859134,Insuffucuent amount to buy unit price $2662.835248695725
692,2299.245573859134,Insuffucuent amount to buy unit price $2644.689916882044
693,2299.245573859134,Insuffucuent amount to buy unit price $2614.448552654464
694,2299.245573859134,Insuffucuent amount to buy unit price $2581.876215776021
695,2299.245573859134,Insuffucuent amount to buy unit price $2640.8659310751705
696,2299.245573859134,Insuffucuent amount to buy unit price $2605.0030112273444
697,2299.245573859134,Insuffucuent amount to buy unit price $2612.62034681424
698,2299.245573859134,Insuffucuent amount to buy unit price $2658.5492971553367
699,2299.245573859134,Insuffucuent amount to buy unit price $2588.2589196672625
700,2299.245573859134,Insuffucuent amount to buy unit price $2643.6945018961155
701,2299.245573859134,Insuffucuent amount to buy unit price $2711.9335745916324
702,2299.245573859134,Insuffucuent amount to buy unit price $2716.940191025173
703,2299.245573859134,Insuffucuent amount to buy unit price $2712.918574585976
704,2299.245573859134,Insuffucuent amount to buy unit price $2752.008953184365
705,2299.245573859134,Insuffucuent amount to buy unit price $2747.331404041424
706,2299.245573859134,Insuffucuent amount to buy unit price $2749.4820346896336
707,2299.245573859134,Insuffucuent amount to buy unit price $2765.3112050791988
708,2299.245573859134,Insuffucuent amount to buy unit price $2783.021191309635
709,2299.245573859134,Insuffucuent amount to buy unit price $2786.5678712056915
710,2299.245573859134,Insuffucuent amount to buy unit price $2738.9678776303813
711,2299.245573859134,Insuffucuent amount to buy unit price $2726.8014197394323
712,2299.245573859134,Insuffucuent amount to buy unit price $2728.127123343012
713,2299.245573859134,Insuffucuent amount to buy unit price $2720.9369182271357
714,2299.245573859134,Insuffucuent amount to buy unit price $2691.2469562537617
715,2299.245573859134,Insuffucuent amount to buy unit price $2677.6728949911444
716,2299.245573859134,Insuffucuent amount to buy unit price $2713.829033347833
717,2299.245573859134,Insuffucuent amount to buy unit price $2744.285525105482
718,2299.245573859134,Insuffucuent amount to buy unit price $2779.6071531493053
719,2299.245573859134,Insuffucuent amount to buy unit price $2747.296623688983
720,2299.245573859134,Insuffucuent amount to buy unit price $2703.961775947158
721,2299.245573859134,Insuffucuent amount to buy unit price $2701.331225580473
722,2299.245573859134,Insuffucuent amount to buy unit price $2716.25276099
723,2299.245573859134,Insuffucuent amount to buy unit price $2732.2181130234585
724,2299.245573859134,Insuffucuent amount to buy unit price $2731.202190064811
725,2299.245573859134,Insuffucuent amount to buy unit price $2698.6300649622362
726,2299.245573859134,Insuffucuent amount to buy unit price $2662.9357261055097
727,2299.245573859134,Insuffucuent amount to buy unit price $2656.0047689404673
728,2299.245573859134,Insuffucuent amount to buy unit price $2619.5518703577245
729,2299.245573859134,Insuffucuent amount to buy unit price $2581.0024963051274
730,2299.245573859134,Insuffucuent amount to buy unit price $2681.6601928523387
731,2299.245573859134,Insuffucuent amount to buy unit price $2695.139924445669
732,2299.245573859134,Insuffucuent amount to buy unit price $2648.937343223392
733,2299.245573859134,Insuffucuent amount to buy unit price $2762.124930742809
734,2299.245573859134,Insuffucuent amount to buy unit price $2821.9823247448808
735,2299.245573859134,Insuffucuent amount to buy unit price $2823.808938179522
736,2299.245573859134,Insuffucuent amount to buy unit price $2822.4297436201377
737,2299.245573859134,Insuffucuent amount to buy unit price $2853.527134517308
738,2299.245573859134,Insuffucuent amount to buy unit price $2872.873528314003
739,2299.245573859134,Insuffucuent amount to buy unit price $2839.250248811425
740,2299.245573859134,Insuffucuent amount to buy unit price $2837.54197233273
741,2299.245573859134,Insuffucuent amount to buy unit price $2839.1328480248226
742,2299.245573859134,Insuffucuent amount to buy unit price $2832.97302752424
743,2299.245573859134,Insuffucuent amount to buy unit price $2810.2981205300994
744,2299.245573859134,Insuffucuent amount to buy unit price $2798.031973056255
745,2299.245573859134,Insuffucuent amount to buy unit price $2802.5580840861467
746,2299.245573859134,Insuffucuent amount to buy unit price $2776.4156399360045
747,2299.245573859134,Insuffucuent amount to buy unit price $2786.240540387907
748,2299.245573859134,Insuffucuent amount to buy unit price $2767.558291447064
749,2299.245573859134,Insuffucuent amount to buy unit price $2748.227545868668
750,2299.245573859134,Insuffucuent amount to buy unit price $2751.289313139804
751,2299.245573859134,Insuffucuent amount to buy unit price $2747.70777278998
752,2299.245573859134,Insuffucuent amount to buy unit price $2743.147603231058
753,2299.245573859134,Insuffucuent amount to buy unit price $2723.9856437982457
754,2299.245573859134,Insuffucuent amount to buy unit price $2713.057554177559
755,2299.245573859134,Insuffucuent amount to buy unit price $2695.811844304639
756,2299.245573859134,Insuffucuent amount to buy unit price $2673.605931096492
757,2299.245573859134,Insuffucuent amount to buy unit price $2687.541547200044
758,2299.245573859134,Insuffucuent amount to buy unit price $2682.6154282940165
759,2299.245573859134,Insuffucuent amount to buy unit price $2680.5019729915216
760,2299.245573859134,Insuffucuent amount to buy unit price $2683.3426799777153
761,2299.245573859134,Insuffucuent amount to buy unit price $2684.571728457177
762,2299.245573859134,Insuffucuent amount to buy unit price $2679.250473540328
763,2299.245573859134,Insuffucuent amount to buy unit price $2681.468925742165
764,2299.245573859134,Insuffucuent amount to buy unit price $2690.1569198940333
765,2299.245573859134,Insuffucuent amount to buy unit price $2675.810923569852
766,2299.245573859134,Insuffucuent amount to buy unit price $2652.0086807953808
767,2299.245573859134,Insuffucuent amount to buy unit price $2662.843727456825
768,2299.245573859134,Insuffucuent amount to buy unit price $2664.10504769106
769,2299.245573859134,Insuffucuent amount to buy unit price $2659.998117687883
770,2299.245573859134,Insuffucuent amount to buy unit price $2651.506837607205
771,2299.245573859134,Insuffucuent amount to buy unit price $2636.9779107616714
772,2299.245573859134,Insuffucuent amount to buy unit price $2629.272500359271
773,2299.245573859134,Insuffucuent amount to buy unit price $2629.5762351546023
774,2299.245573859134,Insuffucuent amount to buy unit price $2639.441623977053
775,2299.245573859134,Insuffucuent amount to buy unit price $2642.219195630802
776,2299.245573859134,Insuffucuent amount to buy unit price $2647.579320854953
777,2299.245573859134,Insuffucuent amount to buy unit price $2626.0751649359345
778,2299.245573859134,Insuffucuent amount to buy unit price $2627.0434536968514
779,2299.245573859134,Insuffucuent amount to buy unit price $2601.423582179513
780,2299.245573859134,Insuffucuent amount to buy unit price $2602.419135474403
781,2299.245573859134,Insuffucuent amount to buy unit price $2597.077233903337
782,2299.245573859134,Insuffucuent amount to buy unit price $2599.0306820391424
783,2299.245573859134,Insuffucuent amount to buy unit price $2582.1407679648305
784,2299.245573859134,Insuffucuent amount to buy unit price $2578.8531782879795
785,2299.245573859134,Insuffucuent amount to buy unit price $2585.634612133187
786,2299.245573859134,Insuffucuent amount to buy unit price $2564.6206252503416
787,2299.245573859134,Insuffucuent amount to buy unit price $2578.869782089488
788,2299.245573859134,Insuffucuent amount to buy unit price $2584.842001926627
789,2299.245573859134,Insuffucuent amount to buy unit price $2582.3014606353104
790,2299.245573859134,Insuffucuent amount to buy unit price $2584.620246038261
791,2299.245573859134,Insuffucuent amount to buy unit price $2594.3752675120995
792,2299.245573859134,Insuffucuent amount to buy unit price $2590.6425605444088
793,2299.245573859134,Insuffucuent amount to buy unit price $2591.127856349905
794,2299.245573859134,Insuffucuent amount to buy unit price $2587.836237725673
795,2299.245573859134,Insuffucuent amount to buy unit price $2579.8483550983433
796,2299.245573859134,Insuffucuent amount to buy unit price $2579.357735103704
797,2299.245573859134,Insuffucuent amount to buy unit price $2575.261733130955
798,2299.245573859134,Insuffucuent amount to buy unit price $2572.831482299074
799,2299.245573859134,Insuffucuent amount to buy unit price $2581.0731930131337
800,2299.245573859134,Insuffucuent amount to buy unit price $2560.397841122425
801,2299.245573859134,Insuffucuent amount to buy unit price $2557.1464095694378
802,2299.245573859134,Insuffucuent amount to buy unit price $2569.128799852454
803,2299.245573859134,Insuffucuent amount to buy unit price $2564.977279879245
804,2299.245573859134,Insuffucuent amount to buy unit price $2575.21233080501
805,2299.245573859134,Insuffucuent amount to buy unit price $2562.098818666352
806,2299.245573859134,Insuffucuent amount to buy unit price $2561.257148431916
807,2299.245573859134,Insuffucuent amount to buy unit price $2559.361556968921
808,2299.245573859134,Insuffucuent amount to buy unit price $2557.6405881998817
809,2299.245573859134,Insuffucuent amount to buy unit price $2553.172533350652
810,2299.245573859134,Insuffucuent amount to buy unit price $2550.9261040136234
811,2299.245573859134,Insuffucuent amount to buy unit price $2555.2380379485194
812,2299.245573859134,Insuffucuent amount to buy unit price $2550.638232131793
813,2299.245573859134,Insuffucuent amount to buy unit price $2544.7265610461527
814,2299.245573859134,Insuffucuent amount to buy unit price $2549.3320983931008
815,2299.245573859134,Insuffucuent amount to buy unit price $2552.065788340662
816,2299.245573859134,Insuffucuent amount to buy unit price $2537.745653427482
817,2299.245573859134,Insuffucuent amount to buy unit price $2534.582082405322
818,2299.245573859134,Insuffucuent amount to buy unit price $2529.11665658168
819,2299.245573859134,Insuffucuent amount to buy unit price $2519.3603070789222
820,2299.245573859134,Insuffucuent amount to buy unit price $2510.05774620638
821,2299.245573859134,Insuffucuent amount to buy unit price $2507.0322203134
822,2299.245573859134,Insuffucuent amount to buy unit price $2496.843524969653
823,2299.245573859134,Insuffucuent amount to buy unit price $2496.6580032635325
824,2299.245573859134,Insuffucuent amount to buy unit price $2502.2185167930343
825,2299.245573859134,Insuffucuent amount to buy unit price $2500.597730844462
826,2299.245573859134,Insuffucuent amount to buy unit price $2508.2382191594857
827,2299.245573859134,Insuffucuent amount to buy unit price $2506.6485948058466
828,2299.245573859134,Insuffucuent amount to buy unit price $2503.873958295145
829,2299.245573859134,Insuffucuent amount to buy unit price $2500.2292886800865
830,2299.245573859134,Insuffucuent amount to buy unit price $2495.616682760365
831,2299.245573859134,Insuffucuent amount to buy unit price $2498.370018352389
832,2299.245573859134,Insuffucuent amount to buy unit price $2496.4739056815188
833,2299.245573859134,Insuffucuent amount to buy unit price $2488.107469691817
834,2299.245573859134,Insuffucuent amount to buy unit price $2461.4328376578424
835,2299.245573859134,Insuffucuent amount to buy unit price $2465.103956210025
836,2299.245573859134,Insuffucuent amount to buy unit price $2465.5422846807
837,2299.245573859134,Insuffucuent amount to buy unit price $2457.848756239536
838,2299.245573859134,Insuffucuent amount to buy unit price $2476.551166214769
839,2299.245573859134,Insuffucuent amount to buy unit price $2471.6460348348555
840,2299.245573859134,Insuffucuent amount to buy unit price $2457.591022286238
841,2299.245573859134,Insuffucuent amount to buy unit price $2446.30310230631
842,2299.245573859134,Insuffucuent amount to buy unit price $2444.236773199877
843,2299.245573859134,Insuffucuent amount to buy unit price $2443.050831504013
844,2299.245573859134,Insuffucuent amount to buy unit price $2438.968965329179
845,2299.245573859134,Insuffucuent amount to buy unit price $2444.047836470292
846,2299.245573859134,Insuffucuent amount to buy unit price $2452.510028409097
847,2299.245573859134,Insuffucuent amount to buy unit price $2428.3720975844712
848,2299.245573859134,Insuffucuent amount to buy unit price $2425.5548117402986
849,2299.245573859134,Insuffucuent amount to buy unit price $2430.010757029187
850,2299.245573859134,Insuffucuent amount to buy unit price $2468.1095815187837
851,2299.245573859134,Insuffucuent amount to buy unit price $2464.615935823831
852,2299.245573859134,Insuffucuent amount to buy unit price $2465.8386031918867
853,2299.245573859134,Insuffucuent amount to buy unit price $2441.316196903549
854,2299.245573859134,Insuffucuent amount to buy unit price $2438.2081047572965
855,2299.245573859134,Insuffucuent amount to buy unit price $2474.0187683059266
856,2299.245573859134,Insuffucuent amount to buy unit price $2474.9229324310463
857,2299.245573859134,Insuffucuent amount to buy unit price $2480.908968989898
858,2299.245573859134,Insuffucuent amount to buy unit price $2476.830389711648
859,2299.245573859134,Insuffucuent amount to buy unit price $2472.162729675383
860,2299.245573859134,Insuffucuent amount to buy unit price $2477.563524746619
861,2299.245573859134,Insuffucuent amount to buy unit price $2476.3505177865113
862,2299.245573859134,Insuffucuent amount to buy unit price $2470.297292129763
863,2299.245573859134,Insuffucuent amount to buy unit price $2472.1038960969768
864,2299.245573859134,Insuffucuent amount to buy unit price $2475.4201629993945
865,2299.245573859134,Insuffucuent amount to buy unit price $2477.826875024243
866,2299.245573859134,Insuffucuent amount to buy unit price $2477.127468967641
867,2299.245573859134,Insuffucuent amount to buy unit price $2469.9106772788823
868,2299.245573859134,Insuffucuent amount to buy unit price $2472.540787586967
869,2299.245573859134,Insuffucuent amount to buy unit price $2473.4526140506114
870,2299.245573859134,Insuffucuent amount to buy unit price $2473.8325737470277
871,2299.245573859134,Insuffucuent amount to buy unit price $2460.611865025793
872,2299.245573859134,Insuffucuent amount to buy unit price $2459.1442787048513
873,2299.245573859134,Insuffucuent amount to buy unit price $2459.269036041669
874,2299.245573859134,Insuffucuent amount to buy unit price $2447.8282346561664
875,2299.245573859134,Insuffucuent amount to buy unit price $2443.25348276519
876,2299.245573859134,Insuffucuent amount to buy unit price $2425.5316427551925
877,2299.245573859134,Insuffucuent amount to buy unit price $2427.4352525015397
878,2299.245573859134,Insuffucuent amount to buy unit price $2425.174010222349
879,2299.245573859134,Insuffucuent amount to buy unit price $2409.754014120404
880,2299.245573859134,Insuffucuent amount to buy unit price $2432.542632719759
881,2299.245573859134,Insuffucuent amount to buy unit price $2429.014019231493
882,2299.245573859134,Insuffucuent amount to buy unit price $2423.402936022867
883,2299.245573859134,Insuffucuent amount to buy unit price $2419.700123123078
884,2299.245573859134,Insuffucuent amount to buy unit price $2440.690188805003
885,2299.245573859134,Insuffucuent amount to buy unit price $2419.3816537831062
886,2299.245573859134,Insuffucuent amount to buy unit price $2439.0655315040517
887,2299.245573859134,Insuffucuent amount to buy unit price $2438.3009587268675
888,2299.245573859134,Insuffucuent amount to buy unit price $2434.5007999716245
889,2299.245573859134,Insuffucuent amount to buy unit price $2435.6122047707704
890,2299.245573859134,Insuffucuent amount to buy unit price $2437.0284819186827
891,2299.245573859134,Insuffucuent amount to buy unit price $2453.4663283824952
892,2299.245573859134,Insuffucuent amount to buy unit price $2433.1499422989373
893,2299.245573859134,Insuffucuent amount to buy unit price $2432.466094066987
894,2299.245573859134,Insuffucuent amount to buy unit price $2437.914923936979
895,2299.245573859134,Insuffucuent amount to buy unit price $2440.3488767637477
896,2299.245573859134,Insuffucuent amount to buy unit price $2429.393768000582
897,2299.245573859134,Insuffucuent amount to buy unit price $2431.765301453722
898,2299.245573859134,Insuffucuent amount to buy unit price $2433.7890141498488
899,2299.245573859134,Insuffucuent amount to buy unit price $2433.14063978694
900,2299.245573859134,Insuffucuent amount to buy unit price $2429.332023384
901,2299.245573859134,Insuffucuent amount to buy unit price $2436.0962838012565
902,2299.245573859134,Insuffucuent amount to buy unit price $2439.0760647998704
903,2299.245573859134,Insuffucuent amount to buy unit price $2430.0652731506625
904,2299.245573859134,Insuffucuent amount to buy unit price $2411.799602363777
905,2299.245573859134,Insuffucuent amount to buy unit price $2412.9089929294228
906,2299.245573859134,Insuffucuent amount to buy unit price $2415.8216283456627
907,2299.245573859134,Insuffucuent amount to buy unit price $2415.068912763622
908,2299.245573859134,Insuffucuent amount to buy unit price $2404.3895570297386
909,2299.245573859134,Insuffucuent amount to buy unit price $2398.422107637873
910,2299.245573859134,Insuffucuent amount to buy unit price $2394.018331510518
911,2299.245573859134,Insuffucuent amount to buy unit price $2381.7302559676764
912,2299.245573859134,Insuffucuent amount to buy unit price $2365.718324243273
913,2299.245573859134,Insuffucuent amount to buy unit price $2357.034187983384
914,2299.245573859134,Insuffucuent amount to buy unit price $2400.6703401675572
915,2299.245573859134,Insuffucuent amount to buy unit price $2402.3205943073604
916,2299.245573859134,Insuffucuent amount to buy unit price $2390.894070836163
917,2299.245573859134,Insuffucuent amount to buy unit price $2394.440178927934
918,2299.245573859134,Insuffucuent amount to buy unit price $2399.6295222299186
919,2299.245573859134,Insuffucuent amount to buy unit price $2396.9230867193346
920,2299.245573859134,Insuffucuent amount to buy unit price $2399.378136555055
921,2299.245573859134,Insuffucuent amount to buy unit price $2399.2915089193834
922,2299.245573859134,Insuffucuent amount to buy unit price $2389.515418859177
923,2299.245573859134,Insuffucuent amount to buy unit price $2388.128625660853
924,2299.245573859134,Insuffucuent amount to buy unit price $2391.1682966677536
925,2299.245573859134,Insuffucuent amount to buy unit price $2388.330909358866
926,2299.245573859134,Insuffucuent amount to buy unit price $2384.1963736786624
927,2299.245573859134,Insuffucuent amount to buy unit price $2388.7696357422933
928,2299.245573859134,Insuffucuent amount to buy unit price $2387.4458008979627
929,2299.245573859134,Insuffucuent amount to buy unit price $2388.610415528931
930,2299.245573859134,Insuffucuent amount to buy unit price $2374.150278758899
931,2299.245573859134,Insuffucuent amount to buy unit price $2348.690070703773
932,2299.245573859134,Insuffucuent amount to buy unit price $2355.837010695293
933,2299.245573859134,Insuffucuent amount to buy unit price $2338.1693377566203
934,2299.245573859134,Insuffucuent amount to buy unit price $2342.188255588015
935,2299.245573859134,Insuffucuent amount to buy unit price $2349.0114554009992
936,2299.245573859134,Insuffucuent amount to buy unit price $2328.9485111195954
937,2299.245573859134,Insuffucuent amount to buy unit price $2344.9292837568914
938,2299.245573859134,Insuffucuent amount to buy unit price $2353.7770806657377
939,2299.245573859134,Insuffucuent amount to buy unit price $2357.155606196478
940,2299.245573859134,Insuffucuent amount to buy unit price $2355.540469970591
941,2299.245573859134,Insuffucuent amount to buy unit price $2357.493755842829
942,2299.245573859134,Insuffucuent amount to buy unit price $2352.952083299128
943,2299.245573859134,Insuffucuent amount to buy unit price $2360.161064616523
944,2299.245573859134,Insuffucuent amount to buy unit price $2358.8386649730687
945,2299.245573859134,Insuffucuent amount to buy unit price $2362.7176585834814
946,2299.245573859134,Insuffucuent amount to buy unit price $2368.0609500028672
947,2299.245573859134,Insuffucuent amount to buy unit price $2361.1277008589914
948,2299.245573859134,Insuffucuent amount to buy unit price $2358.5719524892875
949,2299.245573859134,Insuffucuent amount to buy unit price $2341.588429213865
950,2299.245573859134,Insuffucuent amount to buy unit price $2343.980552509671
951,2299.245573859134,Insuffucuent amount to buy unit price $2345.9613675015908
952,2299.245573859134,Insuffucuent amount to buy unit price $2348.449543966513
953,2299.245573859134,Insuffucuent amount to buy unit price $2344.020789507869
954,2299.245573859134,Insuffucuent amount to buy unit price $2373.471653369109
955,2299.245573859134,Insuffucuent amount to buy unit price $2378.248735275621
956,2299.245573859134,Insuffucuent amount to buy unit price $2381.381988096857
957,2299.245573859134,Insuffucuent amount to buy unit price $2385.2602706331227
958,2299.245573859134,Insuffucuent amount to buy unit price $2365.449712323416
959,2299.245573859134,Insuffucuent amount to buy unit price $2373.47482585783
960,2299.245573859134,Insuffucuent amount to buy unit price $2372.5951432477805
961,2299.245573859134,Insuffucuent amount to buy unit price $2364.8680214897986
962,2299.245573859134,Insuffucuent amount to buy unit price $2362.978600332357
963,2299.245573859134,Insuffucuent amount to buy unit price $2368.38786537703
964,2299.245573859134,Insuffucuent amount to buy unit price $2375.3115009771345
965,2299.245573859134,Insuffucuent amount to buy unit price $2383.122130978573
966,2299.245573859134,Insuffucuent amount to buy unit price $2381.9223242382864
967,2299.245573859134,Insuffucuent amount to buy unit price $2395.962187203573
968,2299.245573859134,Insuffucuent amount to buy unit price $2363.63900961716
969,2299.245573859134,Insuffucuent amount to buy unit price $2369.7450056619605
970,2299.245573859134,Insuffucuent amount to buy unit price $2367.341518040432
971,2299.245573859134,Insuffucuent amount to buy unit price $2363.812211251208
972,2299.245573859134,Insuffucuent amount to buy unit price $2362.8242870785793
973,2299.245573859134,Insuffucuent amount to buy unit price $2365.3861618507167
974,2299.245573859134,Insuffucuent amount to buy unit price $2351.156750812143
975,2299.245573859134,Insuffucuent amount to buy unit price $2347.2201384239843
976,2299.245573859134,Insuffucuent amount to buy unit price $2349.2468750565154
977,2299.245573859134,Insuffucuent amount to buy unit price $2337.5810835262
978,2299.245573859134,Insuffucuent amount to buy unit price $2328.2508600857223
979,2299.245573859134,Insuffucuent amount to buy unit price $2316.095232701833
980,2299.245573859134,Insuffucuent amount to buy unit price $2307.869703379537
981,4.570986135661315,Bought 1.0 units for price $2294.6745877234725
982,4.570986135661315,Insuffucuent amount to buy unit price $2293.0772128948875
983,4.570986135661315,Insuffucuent amount to buy unit price $2292.561723043652
984,4.570986135661315,Insuffucuent amount to buy unit price $2297.4141841158043
985,4.570986135661315,Insuffucuent amount to buy unit price $2280.8489687576835
986,4.570986135661315,Insuffucuent amount to buy unit price $2279.549696678795
987,4.570986135661315,Insuffucuent amount to buy unit price $2278.868422341749
988,4.570986135661315,Insuffucuent amount to buy unit price $2280.902986073533
989,4.570986135661315,Insuffucuent amount to buy unit price $2294.690083261627
990,4.570986135661315,Insuffucuent amount to buy unit price $2296.678788784451
991,4.570986135661315,Insuffucuent amount to buy unit price $2298.371102294379
992,4.570986135661315,Insuffucuent amount to buy unit price $2280.064102151416
993,4.570986135661315,Insuffucuent amount to buy unit price $2265.199099997425
994,4.570986135661315,Insuffucuent amount to buy unit price $2271.3075153769487
995,4.570986135661315,Insuffucuent amount to buy unit price $2263.6872903790704
996,4.570986135661315,Insuffucuent amount to buy unit price $2271.887124804317
997,4.570986135661315,Insuffucuent amount to buy unit price $2267.886642079295
998,4.570986135661315,Insuffucuent amount to buy unit price $2274.636802172713
999,4.570986135661315,Insuffucuent amount to buy unit price $2270.436932553211
1000,4.570986135661315,Insuffucuent amount to buy unit price $2275.322178718232
1001,4.570986135661315,Insuffucuent amount to buy unit price $2268.899092233299
1002,4.570986135661315,Insuffucuent amount to buy unit price $2268.8997092169234
1003,4.570986135661315,Insuffucuent amount to buy unit price $2276.9806309389687
1004,4.570986135661315,Insuffucuent amount to buy unit price $2269.0020028260183
1005,4.570986135661315,Insuffucuent amount to buy unit price $2270.74996368018
1006,2262.405573135353,Sold 1 units for price $2257.8345869996915 and investment $-0.5687714141611874
1007,23.574977209601002,Bought 1.0 units for price $2238.830595925752
1008,23.574977209601002,Insuffucuent amount to buy unit price $2249.262893985785
1009,23.574977209601002,Insuffucuent amount to buy unit price $2249.920592669235
1010,23.574977209601002,Insuffucuent amount to buy unit price $2268.880472472049
1011,23.574977209601002,Insuffucuent amount to buy unit price $2263.789171980181
1012,23.574977209601002,Insuffucuent amount to buy unit price $2260.961328720713
1013,23.574977209601002,Insuffucuent amount to buy unit price $2265.1860374019584
1014,23.574977209601002,Insuffucuent amount to buy unit price $2270.762656571291
1015,23.574977209601002,Insuffucuent amount to buy unit price $2262.530820111429
1016,23.574977209601002,Insuffucuent amount to buy unit price $2258.072888505468
1017,23.574977209601002,Insuffucuent amount to buy unit price $2262.0237623162006
1018,23.574977209601002,Insuffucuent amount to buy unit price $2253.2801440322132
1019,23.574977209601002,Insuffucuent amount to buy unit price $2271.720741663536
1020,23.574977209601002,Insuffucuent amount to buy unit price $2256.957898380037
1021,23.574977209601002,Insuffucuent amount to buy unit price $2259.5287286267867
1022,23.574977209601002,Insuffucuent amount to buy unit price $2246.1874671268206
1023,23.574977209601002,Insuffucuent amount to buy unit price $2241.350090332445
1024,23.574977209601002,Insuffucuent amount to buy unit price $2212.228112907827
1025,23.574977209601002,Insuffucuent amount to buy unit price $2204.7131043387885
1026,23.574977209601002,Insuffucuent amount to buy unit price $2191.9550713218605
1027,23.574977209601002,Insuffucuent amount to buy unit price $2191.0804569583447
1028,23.574977209601002,Insuffucuent amount to buy unit price $2198.8138687847627
1029,23.574977209601002,Insuffucuent amount to buy unit price $2204.65097732961
1030,23.574977209601002,Insuffucuent amount to buy unit price $2201.723349896915
1031,23.574977209601002,Insuffucuent amount to buy unit price $2213.352893762581
1032,23.574977209601002,Insuffucuent amount to buy unit price $2204.722669757662
1033,23.574977209601002,Insuffucuent amount to buy unit price $2202.94460656716
1034,23.574977209601002,Insuffucuent amount to buy unit price $2198.183605120259
1035,23.574977209601002,Insuffucuent amount to buy unit price $2181.893159153833
