DAY,TOTAL BALANCE,STATUS
1431,486.5707700299347,Insuffucuent amount to buy unit price $2114.8639064554545
1432,486.5707700299347,Insuffucuent amount to buy unit price $2108.904922780795
1433,486.5707700299347,Insuffucuent amount to buy unit price $2117.719209028924
1434,486.5707700299347,Insuffucuent amount to buy unit price $2113.006170438396
1435,486.5707700299347,Insuffucuent amount to buy unit price $2107.91149790906
1436,486.5707700299347,Insuffucuent amount to buy unit price $2097.332687957429
1437,486.5707700299347,Insuffucuent amount to buy unit price $2100.464919626283
1438,486.5707700299347,Insuffucuent amount to buy unit price $2081.1865068693123
1439,486.5707700299347,Insuffucuent amount to buy unit price $2105.163103587084
1440,486.5707700299347,Insuffucuent amount to buy unit price $2106.614084284975
1441,486.5707700299347,Insuffucuent amount to buy unit price $2095.7815262500044
1442,486.5707700299347,Insuffucuent amount to buy unit price $2092.4023810442586
1443,486.5707700299347,Insuffucuent amount to buy unit price $2102.0373599250493
1444,486.5707700299347,Insuffucuent amount to buy unit price $2091.0210863329226
1445,486.5707700299347,Insuffucuent amount to buy unit price $2081.968835319887
1446,486.5707700299347,Insuffucuent amount to buy unit price $2076.3920420144595
1447,486.5707700299347,Insuffucuent amount to buy unit price $2080.5264984232354
1448,486.5707700299347,Insuffucuent amount to buy unit price $2066.9488236051034
1449,486.5707700299347,Insuffucuent amount to buy unit price $2059.622802959403
1450,486.5707700299347,Insuffucuent amount to buy unit price $2067.8021696099177
1451,486.5707700299347,Insuffucuent amount to buy unit price $2086.2338214588294
1452,486.5707700299347,Insuffucuent amount to buy unit price $2061.2714312114385
1453,486.5707700299347,Insuffucuent amount to buy unit price $2056.020410887495
1454,486.5707700299347,Insuffucuent amount to buy unit price $2061.1786679513234
1455,486.5707700299347,Insuffucuent amount to buy unit price $2091.4838719050617
1456,486.5707700299347,Insuffucuent amount to buy unit price $2104.4252116187768
1457,486.5707700299347,Insuffucuent amount to buy unit price $2108.0545143336835
1458,486.5707700299347,Insuffucuent amount to buy unit price $2089.2104377462874
1459,486.5707700299347,Insuffucuent amount to buy unit price $2099.5165786409675
1460,486.5707700299347,Insuffucuent amount to buy unit price $2074.257589903827
1461,486.5707700299347,Insuffucuent amount to buy unit price $2081.1086987352164
1462,486.5707700299347,Insuffucuent amount to buy unit price $2053.3368964057267
1463,486.5707700299347,Insuffucuent amount to buy unit price $2066.1064265470195
1464,486.5707700299347,Insuffucuent amount to buy unit price $2040.3386466364982
1465,486.5707700299347,Insuffucuent amount to buy unit price $2044.098202938194
1466,486.5707700299347,Insuffucuent amount to buy unit price $2079.423374424733
1467,486.5707700299347,Insuffucuent amount to buy unit price $2071.387252814463
1468,486.5707700299347,Insuffucuent amount to buy unit price $2100.9220209892947
1469,486.5707700299347,Insuffucuent amount to buy unit price $2098.6945098572946
1470,486.5707700299347,Insuffucuent amount to buy unit price $2107.707997090652
1471,486.5707700299347,Insuffucuent amount to buy unit price $2117.337724638692
1472,486.5707700299347,Insuffucuent amount to buy unit price $2104.4622619524066
1473,486.5707700299347,Insuffucuent amount to buy unit price $2110.873373777953
1474,486.5707700299347,Insuffucuent amount to buy unit price $2113.891781406608
1475,486.5707700299347,Insuffucuent amount to buy unit price $2115.584450845013
1476,486.5707700299347,Insuffucuent amount to buy unit price $2109.704102700937
1477,486.5707700299347,Insuffucuent amount to buy unit price $2110.305621171581
1478,486.5707700299347,Insuffucuent amount to buy unit price $2097.4453283375447
1479,486.5707700299347,Insuffucuent amount to buy unit price $2099.552431771719
1480,486.5707700299347,Insuffucuent amount to buy unit price $2100.424655335076
1481,486.5707700299347,Insuffucuent amount to buy unit price $2097.1589302335174
1482,486.5707700299347,Insuffucuent amount to buy unit price $2088.5817924781877
1483,486.5707700299347,Insuffucuent amount to buy unit price $2068.511431925029
1484,486.5707700299347,Insuffucuent amount to buy unit price $2068.62400788208
1485,486.5707700299347,Insuffucuent amount to buy unit price $2046.6651340704905
1486,486.5707700299347,Insuffucuent amount to buy unit price $2055.4615561951027
1487,486.5707700299347,Insuffucuent amount to buy unit price $2062.466234396871
1488,486.5707700299347,Insuffucuent amount to buy unit price $2041.4654000179999
1489,486.5707700299347,Insuffucuent amount to buy unit price $2050.206257082581
1490,486.5707700299347,Insuffucuent amount to buy unit price $2020.9640668837912
1491,486.5707700299347,Insuffucuent amount to buy unit price $1994.975634474396
1492,486.5707700299347,Insuffucuent amount to buy unit price $2021.319703991323
1493,486.5707700299347,Insuffucuent amount to buy unit price $2002.06410944134
1494,486.5707700299347,Insuffucuent amount to buy unit price $2029.4725470924038
1495,486.5707700299347,Insuffucuent amount to buy unit price $2057.0534943319344
1496,486.5707700299347,Insuffucuent amount to buy unit price $2051.807945094088
1497,486.5707700299347,Insuffucuent amount to buy unit price $2063.148588587375
1498,486.5707700299347,Insuffucuent amount to buy unit price $2032.15496717137
1499,486.5707700299347,Insuffucuent amount to buy unit price $2022.5142942695318
1500,486.5707700299347,Insuffucuent amount to buy unit price $2019.3541753548786
1501,486.5707700299347,Insuffucuent amount to buy unit price $1992.590043826512
1502,486.5707700299347,Insuffucuent amount to buy unit price $2011.3762898378375
1503,486.5707700299347,Insuffucuent amount to buy unit price $2023.1211304397586
1504,486.5707700299347,Insuffucuent amount to buy unit price $2028.2534419455692
1505,486.5707700299347,Insuffucuent amount to buy unit price $2044.9617076753204
1506,486.5707700299347,Insuffucuent amount to buy unit price $2062.0217759152843
1507,486.5707700299347,Insuffucuent amount to buy unit price $2025.9274165749412
1508,486.5707700299347,Insuffucuent amount to buy unit price $2002.578580937984
1509,486.5707700299347,Insuffucuent amount to buy unit price $2020.640762518333
1510,486.5707700299347,Insuffucuent amount to buy unit price $2058.08958917114
1511,486.5707700299347,Insuffucuent amount to buy unit price $2058.797646219216
1512,486.5707700299347,Insuffucuent amount to buy unit price $2080.532472647657
1513,486.5707700299347,Insuffucuent amount to buy unit price $2090.7249047624737
1514,486.5707700299347,Insuffucuent amount to buy unit price $2088.6377714133732
1515,486.5707700299347,Insuffucuent amount to buy unit price $2081.942456087616
1516,486.5707700299347,Insuffucuent amount to buy unit price $2082.3498417894293
1517,486.5707700299347,Insuffucuent amount to buy unit price $2078.497102989899
1518,486.5707700299347,Insuffucuent amount to buy unit price $2070.7752455358104
1519,486.5707700299347,Insuffucuent amount to buy unit price $2061.366811825101
1520,486.5707700299347,Insuffucuent amount to buy unit price $2012.8597608020789
1521,486.5707700299347,Insuffucuent amount to buy unit price $1972.7161881147229
1522,486.5707700299347,Insuffucuent amount to buy unit price $1989.7479944958138
1523,486.5707700299347,Insuffucuent amount to buy unit price $2002.383817208126
1524,486.5707700299347,Insuffucuent amount to buy unit price $2035.2245596612188
1525,486.5707700299347,Insuffucuent amount to buy unit price $2026.1571053467085
1526,486.5707700299347,Insuffucuent amount to buy unit price $2059.6260666426265
1527,486.5707700299347,Insuffucuent amount to buy unit price $2060.4166161129315
1528,486.5707700299347,Insuffucuent amount to buy unit price $2075.392448130731
1529,486.5707700299347,Insuffucuent amount to buy unit price $2071.9163049123435
1530,486.5707700299347,Insuffucuent amount to buy unit price $2074.235805730002
1531,486.5707700299347,Insuffucuent amount to buy unit price $2066.549887108839
1532,486.5707700299347,Insuffucuent amount to buy unit price $2053.606650834609
1533,486.5707700299347,Insuffucuent amount to buy unit price $2067.4240262732933
1534,486.5707700299347,Insuffucuent amount to buy unit price $2072.8521887048805
1535,486.5707700299347,Insuffucuent amount to buy unit price $2066.9495408956086
1536,486.5707700299347,Insuffucuent amount to buy unit price $2069.3563794149272
1537,486.5707700299347,Insuffucuent amount to buy unit price $2063.6707747315077
1538,486.5707700299347,Insuffucuent amount to buy unit price $2053.03859239448
1539,486.5707700299347,Insuffucuent amount to buy unit price $2048.8260324839775
1540,486.5707700299347,Insuffucuent amount to buy unit price $2051.8182588833497
1541,486.5707700299347,Insuffucuent amount to buy unit price $2041.484747531264
1542,486.5707700299347,Insuffucuent amount to buy unit price $2039.8524962473557
1543,486.5707700299347,Insuffucuent amount to buy unit price $2039.242743999157
1544,486.5707700299347,Insuffucuent amount to buy unit price $2038.2697488549315
1545,486.5707700299347,Insuffucuent amount to buy unit price $2039.5929974726544
1546,486.5707700299347,Insuffucuent amount to buy unit price $2038.31416214058
1547,486.5707700299347,Insuffucuent amount to buy unit price $2031.945718887004
1548,486.5707700299347,Insuffucuent amount to buy unit price $2031.091961327879
1549,486.5707700299347,Insuffucuent amount to buy unit price $2023.499191654148
1550,486.5707700299347,Insuffucuent amount to buy unit price $2011.9927037038626
1551,486.5707700299347,Insuffucuent amount to buy unit price $2017.763590186761
1552,486.5707700299347,Insuffucuent amount to buy unit price $2018.0692250429183
1553,486.5707700299347,Insuffucuent amount to buy unit price $1994.507159873552
1554,486.5707700299347,Insuffucuent amount to buy unit price $1982.2289154701407
1555,486.5707700299347,Insuffucuent amount to buy unit price $1985.1115582105579
1556,486.5707700299347,Insuffucuent amount to buy unit price $1961.5759694832186
1557,486.5707700299347,Insuffucuent amount to buy unit price $1964.7580570341745
1558,486.5707700299347,Insuffucuent amount to buy unit price $1950.8122867034585
1559,486.5707700299347,Insuffucuent amount to buy unit price $1927.2727273795913
1560,486.5707700299347,Insuffucuent amount to buy unit price $1941.3284139404168
1561,486.5707700299347,Insuffucuent amount to buy unit price $1904.0460694198184
1562,486.5707700299347,Insuffucuent amount to buy unit price $1886.759640977298
1563,486.5707700299347,Insuffucuent amount to buy unit price $1862.7863961610815
1564,486.5707700299347,Insuffucuent amount to buy unit price $1862.4663943675962
1565,486.5707700299347,Insuffucuent amount to buy unit price $1877.680628811586
1566,486.5707700299347,Insuffucuent amount to buy unit price $1874.8555961227005
1567,486.5707700299347,Insuffucuent amount to buy unit price $1906.2347114774946
1568,486.5707700299347,Insuffucuent amount to buy unit price $1928.223174728184
1569,486.5707700299347,Insuffucuent amount to buy unit price $1969.055279589776
1570,486.5707700299347,Insuffucuent amount to buy unit price $1934.9102244457101
1571,486.5707700299347,Insuffucuent amount to buy unit price $1964.8475592095206
1572,486.5707700299347,Insuffucuent amount to buy unit price $1967.997158143968
1573,486.5707700299347,Insuffucuent amount to buy unit price $1946.1657656528714
1574,486.5707700299347,Insuffucuent amount to buy unit price $1946.248748142866
1575,486.5707700299347,Insuffucuent amount to buy unit price $1972.400580805962
1576,486.5707700299347,Insuffucuent amount to buy unit price $1977.872045030708
1577,486.5707700299347,Insuffucuent amount to buy unit price $1982.8052436801681
1578,486.5707700299347,Insuffucuent amount to buy unit price $1965.8458733041955
1579,486.5707700299347,Insuffucuent amount to buy unit price $1998.286125960312
1580,486.5707700299347,Insuffucuent amount to buy unit price $1982.7907771468613
1581,486.5707700299347,Insuffucuent amount to buy unit price $1994.2399457591496
1582,486.5707700299347,Insuffucuent amount to buy unit price $2010.5489616430648
1583,486.5707700299347,Insuffucuent amount to buy unit price $2011.2379826382587
1584,486.5707700299347,Insuffucuent amount to buy unit price $2001.6676859932786
1585,486.5707700299347,Insuffucuent amount to buy unit price $1998.9635635923887
1586,486.5707700299347,Insuffucuent amount to buy unit price $1984.079095162054
1587,486.5707700299347,Insuffucuent amount to buy unit price $1985.3560535524398
1588,486.5707700299347,Insuffucuent amount to buy unit price $1997.2850082337534
1589,486.5707700299347,Insuffucuent amount to buy unit price $1995.805606451908
1590,486.5707700299347,Insuffucuent amount to buy unit price $1988.603525762417
1591,486.5707700299347,Insuffucuent amount to buy unit price $2001.5946603624127
1592,486.5707700299347,Insuffucuent amount to buy unit price $2007.7060305707807
1593,486.5707700299347,Insuffucuent amount to buy unit price $1997.5179749315894
1594,486.5707700299347,Insuffucuent amount to buy unit price $2000.6805346378305
1595,486.5707700299347,Insuffucuent amount to buy unit price $2002.2340173641965
1596,486.5707700299347,Insuffucuent amount to buy unit price $2003.5217113271453
1597,486.5707700299347,Insuffucuent amount to buy unit price $1996.6338997943067
1598,486.5707700299347,Insuffucuent amount to buy unit price $2000.1474833517734
1599,486.5707700299347,Insuffucuent amount to buy unit price $2000.0328938323275
1600,486.5707700299347,Insuffucuent amount to buy unit price $1997.8932020539276
1601,486.5707700299347,Insuffucuent amount to buy unit price $1988.433088675745
1602,486.5707700299347,Insuffucuent amount to buy unit price $1992.4647018371256
1603,486.5707700299347,Insuffucuent amount to buy unit price $1986.5493477512439
1604,486.5707700299347,Insuffucuent amount to buy unit price $1981.682036162086
1605,486.5707700299347,Insuffucuent amount to buy unit price $1971.6874257654333
1606,486.5707700299347,Insuffucuent amount to buy unit price $1955.0308011161355
1607,486.5707700299347,Insuffucuent amount to buy unit price $1955.2580472980121
1608,486.5707700299347,Insuffucuent amount to buy unit price $1946.7134832091306
1609,486.5707700299347,Insuffucuent amount to buy unit price $1933.793466498681
1610,486.5707700299347,Insuffucuent amount to buy unit price $1936.92318440542
1611,486.5707700299347,Insuffucuent amount to buy unit price $1931.4554533023486
1612,486.5707700299347,Insuffucuent amount to buy unit price $1909.4883849814146
1613,486.5707700299347,Insuffucuent amount to buy unit price $1920.0227167582464
1614,486.5707700299347,Insuffucuent amount to buy unit price $1920.1716161784354
1615,486.5707700299347,Insuffucuent amount to buy unit price $1939.0579579798102
1616,486.5707700299347,Insuffucuent amount to buy unit price $1925.3016181901894
1617,486.5707700299347,Insuffucuent amount to buy unit price $1930.777282113128
1618,486.5707700299347,Insuffucuent amount to buy unit price $1970.0272633215725
1619,486.5707700299347,Insuffucuent amount to buy unit price $1969.8971236313064
1620,486.5707700299347,Insuffucuent amount to buy unit price $1978.9953531573608
1621,486.5707700299347,Insuffucuent amount to buy unit price $1978.2409517499495
1622,486.5707700299347,Insuffucuent amount to buy unit price $1988.1991646358224
1623,486.5707700299347,Insuffucuent amount to buy unit price $1986.9964282592816
1624,486.5707700299347,Insuffucuent amount to buy unit price $1983.539525483415
1625,486.5707700299347,Insuffucuent amount to buy unit price $1973.5903787324203
1626,486.5707700299347,Insuffucuent amount to buy unit price $1978.2789887435013
1627,486.5707700299347,Insuffucuent amount to buy unit price $1958.0248683978405
1628,486.5707700299347,Insuffucuent amount to buy unit price $1981.5034435655175
1629,486.5707700299347,Insuffucuent amount to buy unit price $1973.3661893943631
1630,486.5707700299347,Insuffucuent amount to buy unit price $1977.1949603205976
1631,486.5707700299347,Insuffucuent amount to buy unit price $1967.546283756859
1632,486.5707700299347,Insuffucuent amount to buy unit price $1964.4758646259438
1633,486.5707700299347,Insuffucuent amount to buy unit price $1972.7892011129159
1634,486.5707700299347,Insuffucuent amount to buy unit price $1963.6209694324245
1635,486.5707700299347,Insuffucuent amount to buy unit price $1977.7830177790945
1636,486.5707700299347,Insuffucuent amount to buy unit price $1985.250339588484
1637,486.5707700299347,Insuffucuent amount to buy unit price $1974.8217423729427
1638,486.5707700299347,Insuffucuent amount to buy unit price $1973.2430782527665
1639,486.5707700299347,Insuffucuent amount to buy unit price $1960.259823367504
1640,486.5707700299347,Insuffucuent amount to buy unit price $1960.9134349516348
1641,486.5707700299347,Insuffucuent amount to buy unit price $1957.1751147462853
1642,486.5707700299347,Insuffucuent amount to buy unit price $1959.5873677088068
1643,486.5707700299347,Insuffucuent amount to buy unit price $1950.041645455106
1644,486.5707700299347,Insuffucuent amount to buy unit price $1962.5561453697892
1645,486.5707700299347,Insuffucuent amount to buy unit price $1962.8764086626368
1646,486.5707700299347,Insuffucuent amount to buy unit price $1959.365354272404
1647,486.5707700299347,Insuffucuent amount to buy unit price $1957.203358833729
1648,486.5707700299347,Insuffucuent amount to buy unit price $1941.9515720035527
1649,486.5707700299347,Insuffucuent amount to buy unit price $1937.713849167657
1650,486.5707700299347,Insuffucuent amount to buy unit price $1936.1561412988424
1651,486.5707700299347,Insuffucuent amount to buy unit price $1929.9908871831474
1652,486.5707700299347,Insuffucuent amount to buy unit price $1943.8646037509732
1653,486.5707700299347,Insuffucuent amount to buy unit price $1950.9133489023648
1654,486.5707700299347,Insuffucuent amount to buy unit price $1951.3096868060604
1655,486.5707700299347,Insuffucuent amount to buy unit price $1949.4531947826144
1656,486.5707700299347,Insuffucuent amount to buy unit price $1940.6992013030108
1657,486.5707700299347,Insuffucuent amount to buy unit price $1927.7987891309988
1658,486.5707700299347,Insuffucuent amount to buy unit price $1924.2874867842029
1659,486.5707700299347,Insuffucuent amount to buy unit price $1924.840898190325
1660,486.5707700299347,Insuffucuent amount to buy unit price $1923.4393919008808
1661,486.5707700299347,Insuffucuent amount to buy unit price $1919.930030726913
1662,486.5707700299347,Insuffucuent amount to buy unit price $1909.9012588373014
1663,486.5707700299347,Insuffucuent amount to buy unit price $1911.9198177316855
1664,486.5707700299347,Insuffucuent amount to buy unit price $1900.4268050347328
1665,486.5707700299347,Insuffucuent amount to buy unit price $1892.5663349357974
1666,486.5707700299347,Insuffucuent amount to buy unit price $1888.1569705569495
1667,486.5707700299347,Insuffucuent amount to buy unit price $1872.885030922432
1668,486.5707700299347,Insuffucuent amount to buy unit price $1885.0422824035809
1669,486.5707700299347,Insuffucuent amount to buy unit price $1878.140524501144
1670,486.5707700299347,Insuffucuent amount to buy unit price $1870.958975795676
1671,486.5707700299347,Insuffucuent amount to buy unit price $1888.5024144482734
1672,486.5707700299347,Insuffucuent amount to buy unit price $1897.406747657495
1673,486.5707700299347,Insuffucuent amount to buy unit price $1896.6933214127976
1674,486.5707700299347,Insuffucuent amount to buy unit price $1878.4500171716552
1675,486.5707700299347,Insuffucuent amount to buy unit price $1875.5143392347552
1676,486.5707700299347,Insuffucuent amount to buy unit price $1878.209871086874
1677,486.5707700299347,Insuffucuent amount to buy unit price $1867.8907042539788
1678,486.5707700299347,Insuffucuent amount to buy unit price $1884.6269708149127
1679,486.5707700299347,Insuffucuent amount to buy unit price $1881.1908990097104
1680,486.5707700299347,Insuffucuent amount to buy unit price $1883.6229473595126
1681,486.5707700299347,Insuffucuent amount to buy unit price $1883.9667796254816
1682,486.5707700299347,Insuffucuent amount to buy unit price $1878.194010860212
1683,486.5707700299347,Insuffucuent amount to buy unit price $1869.548361396686
1684,486.5707700299347,Insuffucuent amount to buy unit price $1863.2860348350212
1685,486.5707700299347,Insuffucuent amount to buy unit price $1878.589149247644
1686,486.5707700299347,Insuffucuent amount to buy unit price $1875.1188447607426
1687,486.5707700299347,Insuffucuent amount to buy unit price $1879.571439521532
1688,486.5707700299347,Insuffucuent amount to buy unit price $1871.8670106060376
1689,486.5707700299347,Insuffucuent amount to buy unit price $1864.8306350380067
1690,486.5707700299347,Insuffucuent amount to buy unit price $1862.2812762709732
1691,486.5707700299347,Insuffucuent amount to buy unit price $1842.7949377548919
1692,486.5707700299347,Insuffucuent amount to buy unit price $1830.4304455116423
1693,486.5707700299347,Insuffucuent amount to buy unit price $1815.8247451339762
1694,486.5707700299347,Insuffucuent amount to buy unit price $1833.1834855355846
1695,486.5707700299347,Insuffucuent amount to buy unit price $1872.25162862324
1696,486.5707700299347,Insuffucuent amount to buy unit price $1851.973057716788
1697,486.5707700299347,Insuffucuent amount to buy unit price $1844.90610598728
1698,486.5707700299347,Insuffucuent amount to buy unit price $1865.188522811475
1699,486.5707700299347,Insuffucuent amount to buy unit price $1888.8504068247935
1700,486.5707700299347,Insuffucuent amount to buy unit price $1890.9406856431394
1701,486.5707700299347,Insuffucuent amount to buy unit price $1885.573332936602
1702,486.5707700299347,Insuffucuent amount to buy unit price $1872.2516802727791
1703,486.5707700299347,Insuffucuent amount to buy unit price $1857.5165770276708
1704,486.5707700299347,Insuffucuent amount to buy unit price $1849.0509984181713
1705,486.5707700299347,Insuffucuent amount to buy unit price $1852.5519232084046
1706,486.5707700299347,Insuffucuent amount to buy unit price $1865.6841231491308
1707,486.5707700299347,Insuffucuent amount to buy unit price $1857.3558586487327
1708,486.5707700299347,Insuffucuent amount to buy unit price $1866.475332790752
1709,486.5707700299347,Insuffucuent amount to buy unit price $1872.1811523233166
1710,486.5707700299347,Insuffucuent amount to buy unit price $1860.7891766887985
1711,486.5707700299347,Insuffucuent amount to buy unit price $1872.2216846684253
1712,486.5707700299347,Insuffucuent amount to buy unit price $1858.8108296287708
1713,486.5707700299347,Insuffucuent amount to buy unit price $1841.079133307768
1714,486.5707700299347,Insuffucuent amount to buy unit price $1846.0947372838473
1715,486.5707700299347,Insuffucuent amount to buy unit price $1868.3027497313806
1716,486.5707700299347,Insuffucuent amount to buy unit price $1867.5730926237054
1717,486.5707700299347,Insuffucuent amount to buy unit price $1877.218967490972
1718,486.5707700299347,Insuffucuent amount to buy unit price $1877.9624190827114
1719,486.5707700299347,Insuffucuent amount to buy unit price $1876.7963679092225
1720,486.5707700299347,Insuffucuent amount to buy unit price $1873.5085883884087
1721,486.5707700299347,Insuffucuent amount to buy unit price $1873.9786773076487
1722,486.5707700299347,Insuffucuent amount to buy unit price $1845.8448074499493
1723,486.5707700299347,Insuffucuent amount to buy unit price $1859.5508319385294
1724,486.5707700299347,Insuffucuent amount to buy unit price $1854.2157960055538
1725,486.5707700299347,Insuffucuent amount to buy unit price $1845.154334802691
1726,486.5707700299347,Insuffucuent amount to buy unit price $1845.124797650022
1727,486.5707700299347,Insuffucuent amount to buy unit price $1847.605860212968
1728,486.5707700299347,Insuffucuent amount to buy unit price $1836.26328006677
1729,486.5707700299347,Insuffucuent amount to buy unit price $1839.9638321499453
1730,486.5707700299347,Insuffucuent amount to buy unit price $1828.6893215660425
1731,486.5707700299347,Insuffucuent amount to buy unit price $1840.830221871941
1732,486.5707700299347,Insuffucuent amount to buy unit price $1838.6029677963609
1733,486.5707700299347,Insuffucuent amount to buy unit price $1829.75117622075
1734,486.5707700299347,Insuffucuent amount to buy unit price $1819.3139068208272
1735,486.5707700299347,Insuffucuent amount to buy unit price $1819.6854062880466
1736,486.5707700299347,Insuffucuent amount to buy unit price $1799.9199635350253
1737,486.5707700299347,Insuffucuent amount to buy unit price $1796.9285862526087
1738,486.5707700299347,Insuffucuent amount to buy unit price $1773.4488118046193
1739,486.5707700299347,Insuffucuent amount to buy unit price $1751.5563748764453
1740,486.5707700299347,Insuffucuent amount to buy unit price $1754.9570563062812
1741,486.5707700299347,Insuffucuent amount to buy unit price $1741.81797269932
1742,486.5707700299347,Insuffucuent amount to buy unit price $1782.4314376024483
1743,486.5707700299347,Insuffucuent amount to buy unit price $1794.255137502366
1744,486.5707700299347,Insuffucuent amount to buy unit price $1774.1641557051519
1745,486.5707700299347,Insuffucuent amount to buy unit price $1792.4826181646374
1746,486.5707700299347,Insuffucuent amount to buy unit price $1781.4638809118032
1747,486.5707700299347,Insuffucuent amount to buy unit price $1790.3593020734722
1748,486.5707700299347,Insuffucuent amount to buy unit price $1828.433191306599
1749,486.5707700299347,Insuffucuent amount to buy unit price $1844.9839892807665
1750,486.5707700299347,Insuffucuent amount to buy unit price $1843.7687282533184
1751,486.5707700299347,Insuffucuent amount to buy unit price $1838.7486131831147
1752,486.5707700299347,Insuffucuent amount to buy unit price $1845.8196829418584
1753,486.5707700299347,Insuffucuent amount to buy unit price $1848.4991508752032
1754,486.5707700299347,Insuffucuent amount to buy unit price $1838.8749593446732
1755,486.5707700299347,Insuffucuent amount to buy unit price $1819.084140050901
1756,486.5707700299347,Insuffucuent amount to buy unit price $1842.3642196160642
1757,486.5707700299347,Insuffucuent amount to buy unit price $1838.1244118170746
1758,486.5707700299347,Insuffucuent amount to buy unit price $1837.5418497950327
1759,486.5707700299347,Insuffucuent amount to buy unit price $1837.8693515446528
1760,486.5707700299347,Insuffucuent amount to buy unit price $1826.7675252429992
1761,486.5707700299347,Insuffucuent amount to buy unit price $1831.430480898216
1762,486.5707700299347,Insuffucuent amount to buy unit price $1831.933921697363
1763,486.5707700299347,Insuffucuent amount to buy unit price $1848.21009651276
1764,486.5707700299347,Insuffucuent amount to buy unit price $1840.960271969364
1765,486.5707700299347,Insuffucuent amount to buy unit price $1841.4824060044907
1766,486.5707700299347,Insuffucuent amount to buy unit price $1842.123534892532
1767,486.5707700299347,Insuffucuent amount to buy unit price $1833.4162168414855
1768,486.5707700299347,Insuffucuent amount to buy unit price $1827.9390599155795
1769,486.5707700299347,Insuffucuent amount to buy unit price $1818.3620203749758
1770,486.5707700299347,Insuffucuent amount to buy unit price $1809.6954615785714
1771,486.5707700299347,Insuffucuent amount to buy unit price $1810.66204746564
1772,486.5707700299347,Insuffucuent amount to buy unit price $1781.084863251236
1773,486.5707700299347,Insuffucuent amount to buy unit price $1786.4470405142572
1774,486.5707700299347,Insuffucuent amount to buy unit price $1775.3995760625726
1775,486.5707700299347,Insuffucuent amount to buy unit price $1775.4215084298614
1776,486.5707700299347,Insuffucuent amount to buy unit price $1782.371406309068
1777,486.5707700299347,Insuffucuent amount to buy unit price $1802.4114306204212
1778,486.5707700299347,Insuffucuent amount to buy unit price $1808.3492941548886
1779,486.5707700299347,Insuffucuent amount to buy unit price $1805.035385860427
1780,486.5707700299347,Insuffucuent amount to buy unit price $1785.0242708452604
1781,486.5707700299347,Insuffucuent amount to buy unit price $1792.8822154271663
1782,486.5707700299347,Insuffucuent amount to buy unit price $1795.1659338734735
1783,486.5707700299347,Insuffucuent amount to buy unit price $1800.8721163618875
1784,486.5707700299347,Insuffucuent amount to buy unit price $1805.7735106173275
1785,486.5707700299347,Insuffucuent amount to buy unit price $1807.208173616156
1786,486.5707700299347,Insuffucuent amount to buy unit price $1802.7128116449344
1787,486.5707700299347,Insuffucuent amount to buy unit price $1802.3919357963266
1788,486.5707700299347,Insuffucuent amount to buy unit price $1804.7842249946052
1789,486.5707700299347,Insuffucuent amount to buy unit price $1795.7599613632583
1790,486.5707700299347,Insuffucuent amount to buy unit price $1781.4335500488958
1791,486.5707700299347,Insuffucuent amount to buy unit price $1787.9229704125935
1792,486.5707700299347,Insuffucuent amount to buy unit price $1791.481645462446
1793,486.5707700299347,Insuffucuent amount to buy unit price $1798.2116824928473
1794,486.5707700299347,Insuffucuent amount to buy unit price $1790.6139687889386
1795,486.5707700299347,Insuffucuent amount to buy unit price $1781.9308535739465
1796,486.5707700299347,Insuffucuent amount to buy unit price $1767.6500953582831
1797,486.5707700299347,Insuffucuent amount to buy unit price $1771.9291099364132
1798,486.5707700299347,Insuffucuent amount to buy unit price $1770.5969855835558
1799,486.5707700299347,Insuffucuent amount to buy unit price $1747.139702129847
1800,486.5707700299347,Insuffucuent amount to buy unit price $1770.568053070747
1801,486.5707700299347,Insuffucuent amount to buy unit price $1763.0057795328146
1802,486.5707700299347,Insuffucuent amount to buy unit price $1767.9222030160558
1803,486.5707700299347,Insuffucuent amount to buy unit price $1761.6694156026028
1804,486.5707700299347,Insuffucuent amount to buy unit price $1756.432371433168
1805,486.5707700299347,Insuffucuent amount to buy unit price $1763.2124133175842
1806,486.5707700299347,Insuffucuent amount to buy unit price $1771.9388755789346
1807,486.5707700299347,Insuffucuent amount to buy unit price $1762.0884906502042
1808,486.5707700299347,Insuffucuent amount to buy unit price $1759.9681864519928
1809,486.5707700299347,Insuffucuent amount to buy unit price $1752.1452120514546
1810,486.5707700299347,Insuffucuent amount to buy unit price $1746.4754043459475
1811,486.5707700299347,Insuffucuent amount to buy unit price $1754.744182787939
1812,486.5707700299347,Insuffucuent amount to buy unit price $1744.5933704666684
1813,486.5707700299347,Insuffucuent amount to buy unit price $1744.4970935864847
1814,486.5707700299347,Insuffucuent amount to buy unit price $1733.0352176911367
1815,486.5707700299347,Insuffucuent amount to buy unit price $1721.5150485415759
1816,486.5707700299347,Insuffucuent amount to buy unit price $1698.0296686488248
1817,486.5707700299347,Insuffucuent amount to buy unit price $1710.0858996916736
1818,486.5707700299347,Insuffucuent amount to buy unit price $1703.2776772611435
1819,486.5707700299347,Insuffucuent amount to buy unit price $1692.6326105597968
1820,486.5707700299347,Insuffucuent amount to buy unit price $1656.2636555448835
1821,486.5707700299347,Insuffucuent amount to buy unit price $1655.3543035568655
