DAY,TOTAL BALANCE,STATUS
9566,126.7680502405506,Insuffucuent amount to buy unit price $143.8591208337261
9567,126.7680502405506,Insuffucuent amount to buy unit price $146.30854873163827
9568,126.7680502405506,Insuffucuent amount to buy unit price $145.26365973232288
9569,126.7680502405506,Insuffucuent amount to buy unit price $146.37640943282466
9570,126.7680502405506,Insuffucuent amount to buy unit price $146.70843253689497
9571,126.7680502405506,Insuffucuent amount to buy unit price $146.67255733427143
9572,126.7680502405506,Insuffucuent amount to buy unit price $145.73087266800644
9573,126.7680502405506,Insuffucuent amount to buy unit price $146.67383040397397
9574,126.7680502405506,Insuffucuent amount to buy unit price $145.75284940683153
9575,126.7680502405506,Insuffucuent amount to buy unit price $146.7800173050823
9576,126.7680502405506,Insuffucuent amount to buy unit price $145.20865204941836
9577,126.7680502405506,Insuffucuent amount to buy unit price $145.250648083228
9578,126.7680502405506,Insuffucuent amount to buy unit price $141.96468518250182
9579,126.7680502405506,Insuffucuent amount to buy unit price $141.3519547899538
9580,126.7680502405506,Insuffucuent amount to buy unit price $138.28731953130585
9581,126.7680502405506,Insuffucuent amount to buy unit price $140.62874862917013
9582,126.7680502405506,Insuffucuent amount to buy unit price $140.3208764275941
9583,126.7680502405506,Insuffucuent amount to buy unit price $141.24708170827518
9584,126.7680502405506,Insuffucuent amount to buy unit price $140.76972259012967
9585,126.7680502405506,Insuffucuent amount to buy unit price $142.19624042090294
9586,126.7680502405506,Insuffucuent amount to buy unit price $139.75262336079308
9587,126.7680502405506,Insuffucuent amount to buy unit price $138.83567454817506
9588,126.7680502405506,Insuffucuent amount to buy unit price $138.62659450063882
9589,126.7680502405506,Insuffucuent amount to buy unit price $136.26696618826023
9590,126.7680502405506,Insuffucuent amount to buy unit price $137.46556724860156
9591,126.7680502405506,Insuffucuent amount to buy unit price $135.3084579114505
9592,126.7680502405506,Insuffucuent amount to buy unit price $135.21762735169457
9593,126.7680502405506,Insuffucuent amount to buy unit price $137.36529871995631
9594,126.7680502405506,Insuffucuent amount to buy unit price $139.97153036470922
9595,126.7680502405506,Insuffucuent amount to buy unit price $139.5572816522455
9596,126.7680502405506,Insuffucuent amount to buy unit price $139.99555674481405
9597,126.7680502405506,Insuffucuent amount to buy unit price $141.82893103968522
9598,126.7680502405506,Insuffucuent amount to buy unit price $142.732222474915
9599,126.7680502405506,Insuffucuent amount to buy unit price $141.7496092655739
9600,126.7680502405506,Insuffucuent amount to buy unit price $138.72633543667075
9601,126.7680502405506,Insuffucuent amount to buy unit price $138.79467899881664
9602,126.7680502405506,Insuffucuent amount to buy unit price $138.7581381384762
9603,126.7680502405506,Insuffucuent amount to buy unit price $138.5373114360194
9604,126.7680502405506,Insuffucuent amount to buy unit price $134.1837408926998
9605,126.7680502405506,Insuffucuent amount to buy unit price $134.86525490341776
9606,126.7680502405506,Insuffucuent amount to buy unit price $133.8858280235372
9607,126.7680502405506,Insuffucuent amount to buy unit price $132.91694380637742
9608,126.7680502405506,Insuffucuent amount to buy unit price $134.20421737335516
9609,126.7680502405506,Insuffucuent amount to buy unit price $137.01365181837923
9610,126.7680502405506,Insuffucuent amount to buy unit price $138.35256540358185
9611,126.7680502405506,Insuffucuent amount to buy unit price $137.96546998233705
9612,126.7680502405506,Insuffucuent amount to buy unit price $135.40752689834937
9613,126.7680502405506,Insuffucuent amount to buy unit price $137.0041283483874
9614,126.7680502405506,Insuffucuent amount to buy unit price $139.55013370201192
9615,126.7680502405506,Insuffucuent amount to buy unit price $141.7860207420399
9616,126.7680502405506,Insuffucuent amount to buy unit price $141.14314985280257
9617,126.7680502405506,Insuffucuent amount to buy unit price $143.0355527260836
9618,126.7680502405506,Insuffucuent amount to buy unit price $140.428778810727
9619,126.7680502405506,Insuffucuent amount to buy unit price $142.12620624973
9620,126.7680502405506,Insuffucuent amount to buy unit price $141.83529664527757
9621,126.7680502405506,Insuffucuent amount to buy unit price $142.85884695617438
9622,126.7680502405506,Insuffucuent amount to buy unit price $137.49433551915882
9623,126.7680502405506,Insuffucuent amount to buy unit price $135.44592277001396
9624,126.7680502405506,Insuffucuent amount to buy unit price $133.7142667821549
9625,126.7680502405506,Insuffucuent amount to buy unit price $133.591959951669
9626,126.7680502405506,Insuffucuent amount to buy unit price $135.28630975728495
9627,126.7680502405506,Insuffucuent amount to buy unit price $134.4778329019307
9628,126.7680502405506,Insuffucuent amount to buy unit price $133.32791476850903
9629,126.7680502405506,Insuffucuent amount to buy unit price $138.84785451723994
9630,126.7680502405506,Insuffucuent amount to buy unit price $139.05478167000982
9631,126.7680502405506,Insuffucuent amount to buy unit price $139.26099079937626
9632,126.7680502405506,Insuffucuent amount to buy unit price $136.5813229601148
9633,126.7680502405506,Insuffucuent amount to buy unit price $136.7005237204147
9634,126.7680502405506,Insuffucuent amount to buy unit price $133.57035359883727
9635,126.7680502405506,Insuffucuent amount to buy unit price $134.53417206490815
9636,126.7680502405506,Insuffucuent amount to buy unit price $136.69419740239314
9637,126.7680502405506,Insuffucuent amount to buy unit price $134.45449611722705
9638,126.7680502405506,Insuffucuent amount to buy unit price $134.48509171652492
9639,126.7680502405506,Insuffucuent amount to buy unit price $131.03334389909605
9640,126.7680502405506,Insuffucuent amount to buy unit price $128.84558352169077
9641,0.7970337900665072,Bought 1.0 units for price $125.97101645048409
9642,0.7970337900665072,Insuffucuent amount to buy unit price $122.00619987285648
9643,0.7970337900665072,Insuffucuent amount to buy unit price $121.494952656066
9644,0.7970337900665072,Insuffucuent amount to buy unit price $121.99789645608604
9645,0.7970337900665072,Insuffucuent amount to buy unit price $120.42363653052251
9646,0.7970337900665072,Insuffucuent amount to buy unit price $121.63546101872605
9647,0.7970337900665072,Insuffucuent amount to buy unit price $123.26951701310705
9648,0.7970337900665072,Insuffucuent amount to buy unit price $123.59222943992788
9649,0.7970337900665072,Insuffucuent amount to buy unit price $123.3312685659625
9650,0.7970337900665072,Insuffucuent amount to buy unit price $123.8026905498066
9651,0.7970337900665072,Insuffucuent amount to buy unit price $123.99004287583469
9652,0.7970337900665072,Insuffucuent amount to buy unit price $124.86114544839148
9653,0.7970337900665072,Insuffucuent amount to buy unit price $122.48703301058156
9654,0.7970337900665072,Insuffucuent amount to buy unit price $122.5573883490998
9655,0.7970337900665072,Insuffucuent amount to buy unit price $123.75878041965241
9656,0.7970337900665072,Insuffucuent amount to buy unit price $124.27676847137728
9657,0.7970337900665072,Insuffucuent amount to buy unit price $123.06663562013607
9658,0.7970337900665072,Insuffucuent amount to buy unit price $122.22156185539127
9659,0.7970337900665072,Insuffucuent amount to buy unit price $120.98046958194229
9660,0.7970337900665072,Insuffucuent amount to buy unit price $121.9802202445812
9661,0.7970337900665072,Insuffucuent amount to buy unit price $122.20848415082143
9662,0.7970337900665072,Insuffucuent amount to buy unit price $121.40020049068896
9663,0.7970337900665072,Insuffucuent amount to buy unit price $122.67242944292326
9664,0.7970337900665072,Insuffucuent amount to buy unit price $120.31400895187235
9665,0.7970337900665072,Insuffucuent amount to buy unit price $118.25350881175038
9666,0.7970337900665072,Insuffucuent amount to buy unit price $119.51622195351645
9667,0.7970337900665072,Insuffucuent amount to buy unit price $117.65349723593931
9668,0.7970337900665072,Insuffucuent amount to buy unit price $117.07712082733788
9669,0.7970337900665072,Insuffucuent amount to buy unit price $118.54326032028678
9670,0.7970337900665072,Insuffucuent amount to buy unit price $117.59527531698849
9671,0.7970337900665072,Insuffucuent amount to buy unit price $115.37132596346385
9672,0.7970337900665072,Insuffucuent amount to buy unit price $116.07529703169467
9673,0.7970337900665072,Insuffucuent amount to buy unit price $113.03187976833759
9674,0.7970337900665072,Insuffucuent amount to buy unit price $109.15259959921707
9675,0.7970337900665072,Insuffucuent amount to buy unit price $108.55240879241305
9676,0.7970337900665072,Insuffucuent amount to buy unit price $109.03186749884914
9677,0.7970337900665072,Insuffucuent amount to buy unit price $104.13130051607952
9678,0.7970337900665072,Insuffucuent amount to buy unit price $103.84337627259792
9679,0.7970337900665072,Insuffucuent amount to buy unit price $102.43392544705995
9680,0.7970337900665072,Insuffucuent amount to buy unit price $102.60639388273634
9681,0.7970337900665072,Insuffucuent amount to buy unit price $102.84399750438604
9682,0.7970337900665072,Insuffucuent amount to buy unit price $103.06516353328756
9683,0.7970337900665072,Insuffucuent amount to buy unit price $103.6748683757568
9684,0.7970337900665072,Insuffucuent amount to buy unit price $105.17239000513456
9685,0.7970337900665072,Insuffucuent amount to buy unit price $106.14076323882082
9686,0.7970337900665072,Insuffucuent amount to buy unit price $107.8086812892516
9687,0.7970337900665072,Insuffucuent amount to buy unit price $108.958170813348
9688,0.7970337900665072,Insuffucuent amount to buy unit price $107.0600455564666
9689,0.7970337900665072,Insuffucuent amount to buy unit price $107.68539870004732
9690,0.7970337900665072,Insuffucuent amount to buy unit price $107.75853260910421
9691,0.7970337900665072,Insuffucuent amount to buy unit price $109.44779461312572
9692,0.7970337900665072,Insuffucuent amount to buy unit price $110.34786249717249
9693,0.7970337900665072,Insuffucuent amount to buy unit price $111.14843825229818
9694,0.7970337900665072,Insuffucuent amount to buy unit price $111.47228744523385
9695,0.7970337900665072,Insuffucuent amount to buy unit price $111.43048158902904
9696,0.7970337900665072,Insuffucuent amount to buy unit price $111.53837157218531
9697,0.7970337900665072,Insuffucuent amount to buy unit price $110.70795608958328
9698,0.7970337900665072,Insuffucuent amount to buy unit price $111.0670837828909
9699,0.7970337900665072,Insuffucuent amount to buy unit price $110.4674645832412
9700,0.7970337900665072,Insuffucuent amount to buy unit price $110.4317278570357
9701,0.7970337900665072,Insuffucuent amount to buy unit price $109.43508920610027
9702,0.7970337900665072,Insuffucuent amount to buy unit price $109.56188305366872
9703,0.7970337900665072,Insuffucuent amount to buy unit price $108.8273428756436
9704,0.7970337900665072,Insuffucuent amount to buy unit price $107.54738882599476
9705,0.7970337900665072,Insuffucuent amount to buy unit price $107.20198210592208
9706,0.7970337900665072,Insuffucuent amount to buy unit price $107.2749657585307
9707,0.7970337900665072,Insuffucuent amount to buy unit price $107.6469911270432
9708,0.7970337900665072,Insuffucuent amount to buy unit price $108.71185532572781
9709,0.7970337900665072,Insuffucuent amount to buy unit price $109.6309527312467
9710,0.7970337900665072,Insuffucuent amount to buy unit price $110.18188947993364
9711,0.7970337900665072,Insuffucuent amount to buy unit price $110.28576485179444
9712,0.7970337900665072,Insuffucuent amount to buy unit price $109.1204180915825
9713,0.7970337900665072,Insuffucuent amount to buy unit price $109.84281301492877
9714,0.7970337900665072,Insuffucuent amount to buy unit price $110.14707659894086
9715,0.7970337900665072,Insuffucuent amount to buy unit price $108.31892018245777
9716,0.7970337900665072,Insuffucuent amount to buy unit price $107.21125908450723
9717,0.7970337900665072,Insuffucuent amount to buy unit price $107.26938467322637
9718,0.7970337900665072,Insuffucuent amount to buy unit price $107.57352133393366
9719,0.7970337900665072,Insuffucuent amount to buy unit price $108.87116940111272
9720,0.7970337900665072,Insuffucuent amount to buy unit price $109.65816810882822
9721,0.7970337900665072,Insuffucuent amount to buy unit price $109.95644274035266
9722,0.7970337900665072,Insuffucuent amount to buy unit price $111.24983753217444
9723,0.7970337900665072,Insuffucuent amount to buy unit price $109.60973108945721
9724,0.7970337900665072,Insuffucuent amount to buy unit price $108.97243892055886
9725,0.7970337900665072,Insuffucuent amount to buy unit price $109.64169850594048
9726,0.7970337900665072,Insuffucuent amount to buy unit price $110.113877048814
9727,0.7970337900665072,Insuffucuent amount to buy unit price $110.0655401104064
9728,0.7970337900665072,Insuffucuent amount to buy unit price $111.84599123883352
9729,0.7970337900665072,Insuffucuent amount to buy unit price $112.04638200912954
9730,0.7970337900665072,Insuffucuent amount to buy unit price $111.67193629743771
9731,0.7970337900665072,Insuffucuent amount to buy unit price $111.85798074368073
9732,0.7970337900665072,Insuffucuent amount to buy unit price $112.65872742188542
9733,0.7970337900665072,Insuffucuent amount to buy unit price $113.0965703395395
9734,0.7970337900665072,Insuffucuent amount to buy unit price $114.39104018706635
9735,0.7970337900665072,Insuffucuent amount to buy unit price $114.74580143908598
9736,0.7970337900665072,Insuffucuent amount to buy unit price $114.89369829820923
9737,0.7970337900665072,Insuffucuent amount to buy unit price $114.58479587035656
9738,0.7970337900665072,Insuffucuent amount to buy unit price $114.89391155854992
9739,0.7970337900665072,Insuffucuent amount to buy unit price $115.83233873298704
9740,0.7970337900665072,Insuffucuent amount to buy unit price $116.71509107400404
9741,0.7970337900665072,Insuffucuent amount to buy unit price $118.03100724836014
9742,0.7970337900665072,Insuffucuent amount to buy unit price $118.22115050338894
9743,0.7970337900665072,Insuffucuent amount to buy unit price $119.1766191623044
9744,0.7970337900665072,Insuffucuent amount to buy unit price $119.39521422681764
9745,0.7970337900665072,Insuffucuent amount to buy unit price $118.36651895874552
9746,0.7970337900665072,Insuffucuent amount to buy unit price $119.44984495734707
9747,0.7970337900665072,Insuffucuent amount to buy unit price $118.66887328459885
9748,0.7970337900665072,Insuffucuent amount to buy unit price $117.6714039099523
9749,0.7970337900665072,Insuffucuent amount to buy unit price $117.4620009341328
9750,0.7970337900665072,Insuffucuent amount to buy unit price $116.80111525961622
9751,0.7970337900665072,Insuffucuent amount to buy unit price $116.44859563816972
9752,0.7970337900665072,Insuffucuent amount to buy unit price $116.1389301001458
9753,0.7970337900665072,Insuffucuent amount to buy unit price $117.28724215224156
9754,0.7970337900665072,Insuffucuent amount to buy unit price $118.01246597906069
9755,0.7970337900665072,Insuffucuent amount to buy unit price $119.27933421797532
9756,0.7970337900665072,Insuffucuent amount to buy unit price $118.6331604976675
9757,0.7970337900665072,Insuffucuent amount to buy unit price $117.2050619566062
9758,0.7970337900665072,Insuffucuent amount to buy unit price $115.74436133127146
9759,0.7970337900665072,Insuffucuent amount to buy unit price $115.44362338289078
9760,0.7970337900665072,Insuffucuent amount to buy unit price $116.7165001082463
9761,0.7970337900665072,Insuffucuent amount to buy unit price $116.80474694450659
9762,0.7970337900665072,Insuffucuent amount to buy unit price $116.36899274140993
9763,0.7970337900665072,Insuffucuent amount to buy unit price $115.83359501928928
9764,0.7970337900665072,Insuffucuent amount to buy unit price $116.0038168972818
9765,0.7970337900665072,Insuffucuent amount to buy unit price $115.98653331493362
9766,0.7970337900665072,Insuffucuent amount to buy unit price $116.22089435607022
9767,0.7970337900665072,Insuffucuent amount to buy unit price $115.47621565198584
9768,0.7970337900665072,Insuffucuent amount to buy unit price $115.36653460375756
9769,0.7970337900665072,Insuffucuent amount to buy unit price $114.6991521965973
9770,0.7970337900665072,Insuffucuent amount to buy unit price $115.1040409614957
9771,0.7970337900665072,Insuffucuent amount to buy unit price $113.82008973661415
9772,0.7970337900665072,Insuffucuent amount to buy unit price $111.96289476199287
9773,0.7970337900665072,Insuffucuent amount to buy unit price $112.2586845808555
9774,0.7970337900665072,Insuffucuent amount to buy unit price $112.32923158741255
9775,0.7970337900665072,Insuffucuent amount to buy unit price $111.93924165698306
9776,0.7970337900665072,Insuffucuent amount to buy unit price $113.17777967964595
9777,0.7970337900665072,Insuffucuent amount to buy unit price $112.95120831270737
9778,0.7970337900665072,Insuffucuent amount to buy unit price $113.52483367172354
9779,0.7970337900665072,Insuffucuent amount to buy unit price $112.75859873301073
9780,0.7970337900665072,Insuffucuent amount to buy unit price $110.58720081438204
9781,0.7970337900665072,Insuffucuent amount to buy unit price $110.28421826098038
9782,0.7970337900665072,Insuffucuent amount to buy unit price $109.09746121765606
9783,0.7970337900665072,Insuffucuent amount to buy unit price $109.26101801760014
9784,0.7970337900665072,Insuffucuent amount to buy unit price $109.45651630385969
9785,0.7970337900665072,Insuffucuent amount to buy unit price $108.62562076476648
9786,0.7970337900665072,Insuffucuent amount to buy unit price $109.36377781571257
9787,0.7970337900665072,Insuffucuent amount to buy unit price $109.42182512472704
9788,0.7970337900665072,Insuffucuent amount to buy unit price $108.84103737756772
9789,0.7970337900665072,Insuffucuent amount to buy unit price $107.34115966656042
9790,0.7970337900665072,Insuffucuent amount to buy unit price $109.33735879005218
9791,0.7970337900665072,Insuffucuent amount to buy unit price $109.8796043423234
9792,0.7970337900665072,Insuffucuent amount to buy unit price $110.92687440274432
9793,0.7970337900665072,Insuffucuent amount to buy unit price $112.65136681907828
9794,0.7970337900665072,Insuffucuent amount to buy unit price $113.29673838202416
9795,0.7970337900665072,Insuffucuent amount to buy unit price $113.12436065916245
9796,0.7970337900665072,Insuffucuent amount to buy unit price $113.2030820641062
9797,0.7970337900665072,Insuffucuent amount to buy unit price $113.46651142060264
9798,0.7970337900665072,Insuffucuent amount to buy unit price $111.47005747542208
9799,0.7970337900665072,Insuffucuent amount to buy unit price $111.59865030147738
9800,0.7970337900665072,Insuffucuent amount to buy unit price $113.21080075313944
9801,0.7970337900665072,Insuffucuent amount to buy unit price $113.79511907645404
9802,0.7970337900665072,Insuffucuent amount to buy unit price $113.68329362627381
9803,0.7970337900665072,Insuffucuent amount to buy unit price $114.07097362675194
9804,0.7970337900665072,Insuffucuent amount to buy unit price $114.36665906443892
9805,0.7970337900665072,Insuffucuent amount to buy unit price $114.41533630640845
9806,0.7970337900665072,Insuffucuent amount to buy unit price $114.65941330255791
9807,0.7970337900665072,Insuffucuent amount to buy unit price $113.66807055159585
9808,0.7970337900665072,Insuffucuent amount to buy unit price $114.61665815473762
9809,0.7970337900665072,Insuffucuent amount to buy unit price $117.23754035401821
9810,0.7970337900665072,Insuffucuent amount to buy unit price $116.39498973676096
9811,0.7970337900665072,Insuffucuent amount to buy unit price $116.48422897847172
9812,0.7970337900665072,Insuffucuent amount to buy unit price $117.99067321437977
9813,0.7970337900665072,Insuffucuent amount to buy unit price $117.82126424507382
9814,0.7970337900665072,Insuffucuent amount to buy unit price $120.40232795907541
9815,0.7970337900665072,Insuffucuent amount to buy unit price $118.92910359581836
9816,0.7970337900665072,Insuffucuent amount to buy unit price $115.77036946075307
9817,0.7970337900665072,Insuffucuent amount to buy unit price $115.17659659734815
9818,0.7970337900665072,Insuffucuent amount to buy unit price $115.40480620166193
9819,0.7970337900665072,Insuffucuent amount to buy unit price $115.35839386476341
9820,0.7970337900665072,Insuffucuent amount to buy unit price $115.76964908359736
9821,0.7970337900665072,Insuffucuent amount to buy unit price $115.27106331982252
9822,0.7970337900665072,Insuffucuent amount to buy unit price $115.9587191277636
9823,0.7970337900665072,Insuffucuent amount to buy unit price $117.19900463546995
9824,0.7970337900665072,Insuffucuent amount to buy unit price $116.36299237166463
9825,0.7970337900665072,Insuffucuent amount to buy unit price $115.53287625884505
9826,0.7970337900665072,Insuffucuent amount to buy unit price $114.9173731614203
9827,0.7970337900665072,Insuffucuent amount to buy unit price $116.2790602176607
9828,0.7970337900665072,Insuffucuent amount to buy unit price $116.78983251709772
9829,0.7970337900665072,Insuffucuent amount to buy unit price $119.56345049463202
9830,0.7970337900665072,Insuffucuent amount to buy unit price $118.96108586320729
9831,0.7970337900665072,Insuffucuent amount to buy unit price $119.16453056524016
9832,0.7970337900665072,Insuffucuent amount to buy unit price $120.0748670537922
9833,0.7970337900665072,Insuffucuent amount to buy unit price $122.75193337058819
9834,0.7970337900665072,Insuffucuent amount to buy unit price $122.52579651497277
9835,0.7970337900665072,Insuffucuent amount to buy unit price $122.2907170598815
9836,0.7970337900665072,Insuffucuent amount to buy unit price $121.65644529655312
9837,0.7970337900665072,Insuffucuent amount to buy unit price $122.28533389882068
9838,0.7970337900665072,Insuffucuent amount to buy unit price $122.54235631178801
9839,0.7970337900665072,Insuffucuent amount to buy unit price $122.28514904938382
9840,0.7970337900665072,Insuffucuent amount to buy unit price $122.8554250046698
9841,0.7970337900665072,Insuffucuent amount to buy unit price $123.34735081081396
9842,0.7970337900665072,Insuffucuent amount to buy unit price $123.98123446116259
9843,0.7970337900665072,Insuffucuent amount to buy unit price $123.13766265403423
9844,0.7970337900665072,Insuffucuent amount to buy unit price $122.41024527468392
9845,0.7970337900665072,Insuffucuent amount to buy unit price $122.95940494736094
9846,0.7970337900665072,Insuffucuent amount to buy unit price $122.77418749019691
9847,0.7970337900665072,Insuffucuent amount to buy unit price $124.9090858045017
9848,0.7970337900665072,Insuffucuent amount to buy unit price $125.6817906133658
9849,0.7970337900665072,Insuffucuent amount to buy unit price $125.48704515172777
9850,0.7970337900665072,Insuffucuent amount to buy unit price $124.81350310117877
9851,0.7970337900665072,Insuffucuent amount to buy unit price $125.19891754270418
9852,0.7970337900665072,Insuffucuent amount to buy unit price $126.24825179574776
9853,0.7970337900665072,Insuffucuent amount to buy unit price $125.13159447051777
9854,0.7970337900665072,Insuffucuent amount to buy unit price $124.68389649826284
9855,0.7970337900665072,Insuffucuent amount to buy unit price $126.10079041833932
9856,0.7970337900665072,Insuffucuent amount to buy unit price $126.32601590542616
9857,0.7970337900665072,Insuffucuent amount to buy unit price $125.11280510095304
9858,0.7970337900665072,Insuffucuent amount to buy unit price $124.06187783051772
9859,0.7970337900665072,Insuffucuent amount to buy unit price $123.51326099878833
9860,0.7970337900665072,Insuffucuent amount to buy unit price $121.57656192853436
9861,0.7970337900665072,Insuffucuent amount to buy unit price $121.73304429796038
9862,0.7970337900665072,Insuffucuent amount to buy unit price $120.69916384123354
9863,0.7970337900665072,Insuffucuent amount to buy unit price $120.26237359335285
9864,0.7970337900665072,Insuffucuent amount to buy unit price $121.18628727406453
9865,0.7970337900665072,Insuffucuent amount to buy unit price $120.23576312591535
9866,0.7970337900665072,Insuffucuent amount to buy unit price $121.6835212848262
9867,0.7970337900665072,Insuffucuent amount to buy unit price $123.2098824744941
9868,0.7970337900665072,Insuffucuent amount to buy unit price $122.93152868717699
9869,0.7970337900665072,Insuffucuent amount to buy unit price $122.65367127711279
9870,0.7970337900665072,Insuffucuent amount to buy unit price $123.27601210831928
9871,0.7970337900665072,Insuffucuent amount to buy unit price $122.67648097035558
9872,0.7970337900665072,Insuffucuent amount to buy unit price $123.53481237074901
9873,0.7970337900665072,Insuffucuent amount to buy unit price $124.72524854809127
9874,0.7970337900665072,Insuffucuent amount to buy unit price $124.79511367083457
9875,0.7970337900665072,Insuffucuent amount to buy unit price $124.2320891567354
9876,0.7970337900665072,Insuffucuent amount to buy unit price $121.8964911173531
9877,0.7970337900665072,Insuffucuent amount to buy unit price $119.06690433107777
9878,0.7970337900665072,Insuffucuent amount to buy unit price $119.44251154960439
9879,0.7970337900665072,Insuffucuent amount to buy unit price $119.28924843796094
9880,0.7970337900665072,Insuffucuent amount to buy unit price $118.14871994287417
9881,0.7970337900665072,Insuffucuent amount to buy unit price $118.6433564402844
9882,0.7970337900665072,Insuffucuent amount to buy unit price $119.6249547377565
9883,0.7970337900665072,Insuffucuent amount to buy unit price $120.0907400515525
9884,0.7970337900665072,Insuffucuent amount to buy unit price $120.25770267718687
9885,0.7970337900665072,Insuffucuent amount to buy unit price $118.96903902242019
9886,0.7970337900665072,Insuffucuent amount to buy unit price $119.18864579673078
9887,0.7970337900665072,Insuffucuent amount to buy unit price $119.70481059734371
9888,0.7970337900665072,Insuffucuent amount to buy unit price $118.79168355068012
9889,0.7970337900665072,Insuffucuent amount to buy unit price $120.7758319015562
9890,0.7970337900665072,Insuffucuent amount to buy unit price $121.22284823241276
9891,0.7970337900665072,Insuffucuent amount to buy unit price $121.43150310697493
9892,0.7970337900665072,Insuffucuent amount to buy unit price $122.30922731979072
9893,0.7970337900665072,Insuffucuent amount to buy unit price $121.32468670537334
9894,0.7970337900665072,Insuffucuent amount to buy unit price $119.39425893534909
9895,0.7970337900665072,Insuffucuent amount to buy unit price $119.52949326667566
9896,0.7970337900665072,Insuffucuent amount to buy unit price $119.39172947719679
9897,0.7970337900665072,Insuffucuent amount to buy unit price $117.09439240288069
9898,0.7970337900665072,Insuffucuent amount to buy unit price $116.18865451505987
9899,0.7970337900665072,Insuffucuent amount to buy unit price $115.91204609847031
9900,0.7970337900665072,Insuffucuent amount to buy unit price $115.54880006637484
9901,0.7970337900665072,Insuffucuent amount to buy unit price $112.76928709459982
9902,0.7970337900665072,Insuffucuent amount to buy unit price $115.00853782235822
9903,0.7970337900665072,Insuffucuent amount to buy unit price $115.61333799105087
9904,0.7970337900665072,Insuffucuent amount to buy unit price $116.68891089990063
9905,0.7970337900665072,Insuffucuent amount to buy unit price $117.23977468786352
9906,0.7970337900665072,Insuffucuent amount to buy unit price $116.26269097341114
9907,0.7970337900665072,Insuffucuent amount to buy unit price $117.15426914561677
9908,0.7970337900665072,Insuffucuent amount to buy unit price $118.85907779102732
9909,0.7970337900665072,Insuffucuent amount to buy unit price $119.77958500275614
9910,0.7970337900665072,Insuffucuent amount to buy unit price $120.63225501274816
9911,0.7970337900665072,Insuffucuent amount to buy unit price $121.610098138235
9912,0.7970337900665072,Insuffucuent amount to buy unit price $120.16710275530895
9913,0.7970337900665072,Insuffucuent amount to buy unit price $118.38199959495084
9914,0.7970337900665072,Insuffucuent amount to buy unit price $117.98295374327631
9915,0.7970337900665072,Insuffucuent amount to buy unit price $120.0784464373853
9916,0.7970337900665072,Insuffucuent amount to buy unit price $121.27707836145464
9917,0.7970337900665072,Insuffucuent amount to buy unit price $123.5255028444439
9918,0.7970337900665072,Insuffucuent amount to buy unit price $123.00999486197384
9919,0.7970337900665072,Insuffucuent amount to buy unit price $122.77164109558682
9920,0.7970337900665072,Insuffucuent amount to buy unit price $124.08286299533876
9921,0.7970337900665072,Insuffucuent amount to buy unit price $123.51690235253858
9922,0.7970337900665072,Insuffucuent amount to buy unit price $124.974873281903
9923,0.7970337900665072,Insuffucuent amount to buy unit price $125.11162193960095
9924,0.7970337900665072,Insuffucuent amount to buy unit price $125.48993302988748
9925,0.7970337900665072,Insuffucuent amount to buy unit price $129.21927097585473
9926,0.7970337900665072,Insuffucuent amount to buy unit price $130.6989913959217
9927,0.7970337900665072,Insuffucuent amount to buy unit price $130.45737485598607
9928,0.7970337900665072,Insuffucuent amount to buy unit price $130.117689659968
9929,0.7970337900665072,Insuffucuent amount to buy unit price $131.23497965155377
9930,0.7970337900665072,Insuffucuent amount to buy unit price $132.50562243770864
9931,0.7970337900665072,Insuffucuent amount to buy unit price $133.5220133175343
9932,0.7970337900665072,Insuffucuent amount to buy unit price $133.41820021683154
9933,0.7970337900665072,Insuffucuent amount to buy unit price $133.81711209453093
9934,0.7970337900665072,Insuffucuent amount to buy unit price $132.53742657954993
9935,0.7970337900665072,Insuffucuent amount to buy unit price $131.7805361025457
9936,0.7970337900665072,Insuffucuent amount to buy unit price $132.6941240990513
9937,0.7970337900665072,Insuffucuent amount to buy unit price $132.67972236774162
9938,0.7970337900665072,Insuffucuent amount to buy unit price $131.2096197982391
9939,0.7970337900665072,Insuffucuent amount to buy unit price $130.46182797494237
9940,0.7970337900665072,Insuffucuent amount to buy unit price $130.9024348875133
9941,0.7970337900665072,Insuffucuent amount to buy unit price $129.99723616458786
9942,0.7970337900665072,Insuffucuent amount to buy unit price $129.14125197437696
9943,0.7970337900665072,Insuffucuent amount to buy unit price $129.11986715379922
9944,0.7970337900665072,Insuffucuent amount to buy unit price $129.90190821235083
9945,0.7970337900665072,Insuffucuent amount to buy unit price $128.43256564993612
9946,0.7970337900665072,Insuffucuent amount to buy unit price $127.45629246173628
9947,0.7970337900665072,Insuffucuent amount to buy unit price $127.13033974517091
9948,0.7970337900665072,Insuffucuent amount to buy unit price $128.32553805480904
9949,0.7970337900665072,Insuffucuent amount to buy unit price $128.7497084990208
9950,0.7970337900665072,Insuffucuent amount to buy unit price $130.76949758074494
9951,0.7970337900665072,Insuffucuent amount to buy unit price $130.36588324442977
9952,0.7970337900665072,Insuffucuent amount to buy unit price $130.25472325703595
9953,0.7970337900665072,Insuffucuent amount to buy unit price $129.62197225387195
9954,0.7970337900665072,Insuffucuent amount to buy unit price $129.61021399349994
9955,0.7970337900665072,Insuffucuent amount to buy unit price $129.3631167855558
