DAY,TOTAL BALANCE,STATUS
1615,488.6130230961787,Insuffucuent amount to buy unit price $1938.9839322182281
1616,488.6130230961787,Insuffucuent amount to buy unit price $1925.1599543893924
1617,488.6130230961787,Insuffucuent amount to buy unit price $1930.6615570004606
1618,488.6130230961787,Insuffucuent amount to buy unit price $1970.080708515756
1619,488.6130230961787,Insuffucuent amount to buy unit price $1969.9558769848086
1620,488.6130230961787,Insuffucuent amount to buy unit price $1978.9263400111065
1621,488.6130230961787,Insuffucuent amount to buy unit price $1978.315661015766
1622,488.6130230961787,Insuffucuent amount to buy unit price $1987.9799245563897
1623,488.6130230961787,Insuffucuent amount to buy unit price $1986.9982737879345
1624,488.6130230961787,Insuffucuent amount to buy unit price $1983.529350344354
1625,488.6130230961787,Insuffucuent amount to buy unit price $1973.6372452270912
1626,488.6130230961787,Insuffucuent amount to buy unit price $1978.245134923035
1627,488.6130230961787,Insuffucuent amount to buy unit price $1958.1327622401168
1628,488.6130230961787,Insuffucuent amount to buy unit price $1981.5558745714263
1629,488.6130230961787,Insuffucuent amount to buy unit price $1973.2647414428438
1630,488.6130230961787,Insuffucuent amount to buy unit price $1977.099546838823
1631,488.6130230961787,Insuffucuent amount to buy unit price $1967.5656533909014
1632,488.6130230961787,Insuffucuent amount to buy unit price $1964.706820214655
1633,488.6130230961787,Insuffucuent amount to buy unit price $1972.8304684736484
1634,488.6130230961787,Insuffucuent amount to buy unit price $1963.7027561318012
1635,488.6130230961787,Insuffucuent amount to buy unit price $1977.677146067504
1636,488.6130230961787,Insuffucuent amount to buy unit price $1985.449154464041
1637,488.6130230961787,Insuffucuent amount to buy unit price $1974.616388797652
1638,488.6130230961787,Insuffucuent amount to buy unit price $1973.324362014892
1639,488.6130230961787,Insuffucuent amount to buy unit price $1960.242197844488
1640,488.6130230961787,Insuffucuent amount to buy unit price $1960.9667655201736
1641,488.6130230961787,Insuffucuent amount to buy unit price $1957.2067444981037
1642,488.6130230961787,Insuffucuent amount to buy unit price $1959.523425632696
1643,488.6130230961787,Insuffucuent amount to buy unit price $1949.9836208373426
1644,488.6130230961787,Insuffucuent amount to buy unit price $1962.5985518459893
1645,488.6130230961787,Insuffucuent amount to buy unit price $1962.8787066367056
1646,488.6130230961787,Insuffucuent amount to buy unit price $1959.4966461267707
1647,488.6130230961787,Insuffucuent amount to buy unit price $1956.970764054497
1648,488.6130230961787,Insuffucuent amount to buy unit price $1941.9777885164706
1649,488.6130230961787,Insuffucuent amount to buy unit price $1937.7770732640704
1650,488.6130230961787,Insuffucuent amount to buy unit price $1936.158226601913
1651,488.6130230961787,Insuffucuent amount to buy unit price $1930.1107559475422
1652,488.6130230961787,Insuffucuent amount to buy unit price $1943.9048534429016
1653,488.6130230961787,Insuffucuent amount to buy unit price $1950.775267143172
1654,488.6130230961787,Insuffucuent amount to buy unit price $1951.2651450687968
1655,488.6130230961787,Insuffucuent amount to buy unit price $1949.4438870917031
1656,488.6130230961787,Insuffucuent amount to buy unit price $1940.4611523744015
1657,488.6130230961787,Insuffucuent amount to buy unit price $1927.8790449809799
1658,488.6130230961787,Insuffucuent amount to buy unit price $1924.2451140644846
1659,488.6130230961787,Insuffucuent amount to buy unit price $1924.954927953168
1660,488.6130230961787,Insuffucuent amount to buy unit price $1923.573893833156
1661,488.6130230961787,Insuffucuent amount to buy unit price $1920.0344942358552
1662,488.6130230961787,Insuffucuent amount to buy unit price $1909.7878104585488
1663,488.6130230961787,Insuffucuent amount to buy unit price $1911.9017748461506
1664,488.6130230961787,Insuffucuent amount to buy unit price $1900.5233115659757
1665,488.6130230961787,Insuffucuent amount to buy unit price $1892.468387797023
1666,488.6130230961787,Insuffucuent amount to buy unit price $1888.034575056872
1667,488.6130230961787,Insuffucuent amount to buy unit price $1872.8388240717416
1668,488.6130230961787,Insuffucuent amount to buy unit price $1885.085341584908
1669,488.6130230961787,Insuffucuent amount to buy unit price $1877.8528701466398
1670,488.6130230961787,Insuffucuent amount to buy unit price $1870.8592107765344
1671,488.6130230961787,Insuffucuent amount to buy unit price $1888.5445074166068
1672,488.6130230961787,Insuffucuent amount to buy unit price $1897.4577694993604
1673,488.6130230961787,Insuffucuent amount to buy unit price $1896.6530791008365
1674,488.6130230961787,Insuffucuent amount to buy unit price $1878.4639140612555
1675,488.6130230961787,Insuffucuent amount to buy unit price $1875.6318489523885
1676,488.6130230961787,Insuffucuent amount to buy unit price $1878.203310966752
1677,488.6130230961787,Insuffucuent amount to buy unit price $1867.7038081919761
1678,488.6130230961787,Insuffucuent amount to buy unit price $1884.6593278977389
1679,488.6130230961787,Insuffucuent amount to buy unit price $1881.1433800006253
1680,488.6130230961787,Insuffucuent amount to buy unit price $1883.679246850403
1681,488.6130230961787,Insuffucuent amount to buy unit price $1883.95005839038
1682,488.6130230961787,Insuffucuent amount to buy unit price $1878.3416659165484
1683,488.6130230961787,Insuffucuent amount to buy unit price $1869.4249371271912
1684,488.6130230961787,Insuffucuent amount to buy unit price $1863.4027606945278
1685,488.6130230961787,Insuffucuent amount to buy unit price $1878.6017764446005
1686,488.6130230961787,Insuffucuent amount to buy unit price $1875.4015750525411
1687,488.6130230961787,Insuffucuent amount to buy unit price $1879.5427317748306
1688,488.6130230961787,Insuffucuent amount to buy unit price $1871.8838341780927
1689,488.6130230961787,Insuffucuent amount to buy unit price $1864.8589620811765
1690,488.6130230961787,Insuffucuent amount to buy unit price $1862.2892864041648
1691,488.6130230961787,Insuffucuent amount to buy unit price $1843.0022377830167
1692,488.6130230961787,Insuffucuent amount to buy unit price $1830.6072769505054
1693,488.6130230961787,Insuffucuent amount to buy unit price $1815.676397774675
1694,488.6130230961787,Insuffucuent amount to buy unit price $1833.069194264687
1695,488.6130230961787,Insuffucuent amount to buy unit price $1872.1726349309922
1696,488.6130230961787,Insuffucuent amount to buy unit price $1851.958458383033
1697,488.6130230961787,Insuffucuent amount to buy unit price $1845.0514838885085
1698,488.6130230961787,Insuffucuent amount to buy unit price $1865.1020528495374
1699,488.6130230961787,Insuffucuent amount to buy unit price $1888.7611971439976
1700,488.6130230961787,Insuffucuent amount to buy unit price $1890.8949409621289
1701,488.6130230961787,Insuffucuent amount to buy unit price $1885.5125280280436
1702,488.6130230961787,Insuffucuent amount to buy unit price $1872.333707609353
1703,488.6130230961787,Insuffucuent amount to buy unit price $1857.6327938813824
1704,488.6130230961787,Insuffucuent amount to buy unit price $1849.036704044016
1705,488.6130230961787,Insuffucuent amount to buy unit price $1852.581201394312
1706,488.6130230961787,Insuffucuent amount to buy unit price $1865.6203865444047
1707,488.6130230961787,Insuffucuent amount to buy unit price $1857.453443435037
1708,488.6130230961787,Insuffucuent amount to buy unit price $1866.5160329095504
1709,488.6130230961787,Insuffucuent amount to buy unit price $1872.0078327660474
1710,488.6130230961787,Insuffucuent amount to buy unit price $1860.7666872135935
1711,488.6130230961787,Insuffucuent amount to buy unit price $1872.252197072672
1712,488.6130230961787,Insuffucuent amount to buy unit price $1858.8202333658746
1713,488.6130230961787,Insuffucuent amount to buy unit price $1841.1368475560366
1714,488.6130230961787,Insuffucuent amount to buy unit price $1846.3401865749395
1715,488.6130230961787,Insuffucuent amount to buy unit price $1868.2078954652882
1716,488.6130230961787,Insuffucuent amount to buy unit price $1867.6254574391369
1717,488.6130230961787,Insuffucuent amount to buy unit price $1877.1744283359399
1718,488.6130230961787,Insuffucuent amount to buy unit price $1878.042280234204
1719,488.6130230961787,Insuffucuent amount to buy unit price $1877.0188750939215
1720,488.6130230961787,Insuffucuent amount to buy unit price $1873.805240317128
1721,488.6130230961787,Insuffucuent amount to buy unit price $1873.9281444981452
1722,488.6130230961787,Insuffucuent amount to buy unit price $1845.7237009471933
1723,488.6130230961787,Insuffucuent amount to buy unit price $1859.4632173375242
1724,488.6130230961787,Insuffucuent amount to buy unit price $1854.2894137321591
1725,488.6130230961787,Insuffucuent amount to buy unit price $1845.1700281975516
1726,488.6130230961787,Insuffucuent amount to buy unit price $1845.1266078248154
1727,488.6130230961787,Insuffucuent amount to buy unit price $1847.600845213388
1728,488.6130230961787,Insuffucuent amount to buy unit price $1836.2335807779846
1729,488.6130230961787,Insuffucuent amount to buy unit price $1839.779313967948
1730,488.6130230961787,Insuffucuent amount to buy unit price $1828.7521017402128
1731,488.6130230961787,Insuffucuent amount to buy unit price $1840.7570715039249
1732,488.6130230961787,Insuffucuent amount to buy unit price $1838.6293282230938
1733,488.6130230961787,Insuffucuent amount to buy unit price $1829.814827290457
1734,488.6130230961787,Insuffucuent amount to buy unit price $1819.2556999262292
1735,488.6130230961787,Insuffucuent amount to buy unit price $1819.736116440911
1736,488.6130230961787,Insuffucuent amount to buy unit price $1799.8276621967966
1737,488.6130230961787,Insuffucuent amount to buy unit price $1797.01673018433
1738,488.6130230961787,Insuffucuent amount to buy unit price $1773.4257624222516
1739,488.6130230961787,Insuffucuent amount to buy unit price $1751.62924011643
1740,488.6130230961787,Insuffucuent amount to buy unit price $1755.1899817772312
1741,488.6130230961787,Insuffucuent amount to buy unit price $1741.8955551056713
1742,488.6130230961787,Insuffucuent amount to buy unit price $1782.588175141269
1743,488.6130230961787,Insuffucuent amount to buy unit price $1794.1820049482426
1744,488.6130230961787,Insuffucuent amount to buy unit price $1774.209016771685
1745,488.6130230961787,Insuffucuent amount to buy unit price $1792.496634784167
1746,488.6130230961787,Insuffucuent amount to buy unit price $1781.562289612463
1747,488.6130230961787,Insuffucuent amount to buy unit price $1790.2759435928024
1748,488.6130230961787,Insuffucuent amount to buy unit price $1828.448167930874
1749,488.6130230961787,Insuffucuent amount to buy unit price $1844.8499028770555
1750,488.6130230961787,Insuffucuent amount to buy unit price $1843.8199261078207
1751,488.6130230961787,Insuffucuent amount to buy unit price $1838.7153599571286
1752,488.6130230961787,Insuffucuent amount to buy unit price $1845.9065798141996
1753,488.6130230961787,Insuffucuent amount to buy unit price $1848.394474352084
1754,488.6130230961787,Insuffucuent amount to buy unit price $1838.878184534516
1755,488.6130230961787,Insuffucuent amount to buy unit price $1819.2067845301065
1756,488.6130230961787,Insuffucuent amount to buy unit price $1842.3657846885642
1757,488.6130230961787,Insuffucuent amount to buy unit price $1838.136342723659
1758,488.6130230961787,Insuffucuent amount to buy unit price $1837.4917346991333
1759,488.6130230961787,Insuffucuent amount to buy unit price $1837.8828048986832
1760,488.6130230961787,Insuffucuent amount to buy unit price $1826.777844603808
1761,488.6130230961787,Insuffucuent amount to buy unit price $1831.36942080854
1762,488.6130230961787,Insuffucuent amount to buy unit price $1831.981650417872
1763,488.6130230961787,Insuffucuent amount to buy unit price $1848.3577842846466
1764,488.6130230961787,Insuffucuent amount to buy unit price $1841.0885926078129
1765,488.6130230961787,Insuffucuent amount to buy unit price $1841.3916170462408
1766,488.6130230961787,Insuffucuent amount to buy unit price $1842.022738252299
1767,488.6130230961787,Insuffucuent amount to buy unit price $1833.3023113051572
1768,488.6130230961787,Insuffucuent amount to buy unit price $1827.9783133799506
1769,488.6130230961787,Insuffucuent amount to buy unit price $1818.3111767609391
1770,488.6130230961787,Insuffucuent amount to buy unit price $1809.6153569525704
1771,488.6130230961787,Insuffucuent amount to buy unit price $1810.6460919293534
1772,488.6130230961787,Insuffucuent amount to buy unit price $1780.9998872930628
1773,488.6130230961787,Insuffucuent amount to buy unit price $1786.525634861296
1774,488.6130230961787,Insuffucuent amount to buy unit price $1775.3189636187133
1775,488.6130230961787,Insuffucuent amount to buy unit price $1775.5053137056743
1776,488.6130230961787,Insuffucuent amount to buy unit price $1782.2207770209382
1777,488.6130230961787,Insuffucuent amount to buy unit price $1802.6219519120623
1778,488.6130230961787,Insuffucuent amount to buy unit price $1808.3789182500354
1779,488.6130230961787,Insuffucuent amount to buy unit price $1805.0952424520776
1780,488.6130230961787,Insuffucuent amount to buy unit price $1785.036063100289
1781,488.6130230961787,Insuffucuent amount to buy unit price $1792.7996676084765
1782,488.6130230961787,Insuffucuent amount to buy unit price $1795.142577109193
1783,488.6130230961787,Insuffucuent amount to buy unit price $1800.890608755868
1784,488.6130230961787,Insuffucuent amount to buy unit price $1805.824513151784
1785,488.6130230961787,Insuffucuent amount to buy unit price $1807.2207044497986
1786,488.6130230961787,Insuffucuent amount to buy unit price $1802.7443675837287
1787,488.6130230961787,Insuffucuent amount to buy unit price $1802.4923469832627
1788,488.6130230961787,Insuffucuent amount to buy unit price $1804.7722929549357
1789,488.6130230961787,Insuffucuent amount to buy unit price $1795.8462988225706
1790,488.6130230961787,Insuffucuent amount to buy unit price $1781.3757747825077
1791,488.6130230961787,Insuffucuent amount to buy unit price $1787.878753932799
1792,488.6130230961787,Insuffucuent amount to buy unit price $1791.5367912487814
1793,488.6130230961787,Insuffucuent amount to buy unit price $1798.1863050545398
1794,488.6130230961787,Insuffucuent amount to buy unit price $1790.6237188919126
1795,488.6130230961787,Insuffucuent amount to buy unit price $1781.9901533501566
1796,488.6130230961787,Insuffucuent amount to buy unit price $1767.6840503087024
1797,488.6130230961787,Insuffucuent amount to buy unit price $1771.8616370034972
1798,488.6130230961787,Insuffucuent amount to buy unit price $1770.6048917048138
1799,488.6130230961787,Insuffucuent amount to buy unit price $1747.1494433300138
1800,488.6130230961787,Insuffucuent amount to buy unit price $1770.4875977930521
1801,488.6130230961787,Insuffucuent amount to buy unit price $1762.9713043785398
1802,488.6130230961787,Insuffucuent amount to buy unit price $1767.9293255607636
1803,488.6130230961787,Insuffucuent amount to buy unit price $1761.6387162613867
1804,488.6130230961787,Insuffucuent amount to buy unit price $1756.53921857575
1805,488.6130230961787,Insuffucuent amount to buy unit price $1763.3134986091172
1806,488.6130230961787,Insuffucuent amount to buy unit price $1771.9569838832108
1807,488.6130230961787,Insuffucuent amount to buy unit price $1762.1143447591892
1808,488.6130230961787,Insuffucuent amount to buy unit price $1759.7747420184394
1809,488.6130230961787,Insuffucuent amount to buy unit price $1752.0695654168069
1810,488.6130230961787,Insuffucuent amount to buy unit price $1746.3683517278669
1811,488.6130230961787,Insuffucuent amount to buy unit price $1754.6713836324539
1812,488.6130230961787,Insuffucuent amount to buy unit price $1744.6601710236216
1813,488.6130230961787,Insuffucuent amount to buy unit price $1744.502736187771
1814,488.6130230961787,Insuffucuent amount to buy unit price $1733.1677236541134
1815,488.6130230961787,Insuffucuent amount to buy unit price $1721.5409761162796
1816,488.6130230961787,Insuffucuent amount to buy unit price $1698.0591244705613
1817,488.6130230961787,Insuffucuent amount to buy unit price $1710.1483918250005
1818,488.6130230961787,Insuffucuent amount to buy unit price $1703.2074092586815
1819,488.6130230961787,Insuffucuent amount to buy unit price $1692.5545571228408
1820,488.6130230961787,Insuffucuent amount to buy unit price $1656.3816530328713
1821,488.6130230961787,Insuffucuent amount to buy unit price $1655.4613191217475
1822,488.6130230961787,Insuffucuent amount to buy unit price $1676.1193157461196
1823,488.6130230961787,Insuffucuent amount to buy unit price $1690.4874158809635
1824,488.6130230961787,Insuffucuent amount to buy unit price $1678.6539507527743
1825,488.6130230961787,Insuffucuent amount to buy unit price $1693.8532301624448
1826,488.6130230961787,Insuffucuent amount to buy unit price $1695.0111136919613
1827,488.6130230961787,Insuffucuent amount to buy unit price $1681.5396820368655
1828,488.6130230961787,Insuffucuent amount to buy unit price $1691.7705558119587
1829,488.6130230961787,Insuffucuent amount to buy unit price $1698.6681782803946
1830,488.6130230961787,Insuffucuent amount to buy unit price $1692.7836460820083
1831,488.6130230961787,Insuffucuent amount to buy unit price $1697.3955727299588
1832,488.6130230961787,Insuffucuent amount to buy unit price $1701.823111377541
1833,488.6130230961787,Insuffucuent amount to buy unit price $1709.91518998554
1834,488.6130230961787,Insuffucuent amount to buy unit price $1722.341574693969
1835,488.6130230961787,Insuffucuent amount to buy unit price $1725.5187056602322
1836,488.6130230961787,Insuffucuent amount to buy unit price $1704.7619590837646
1837,488.6130230961787,Insuffucuent amount to buy unit price $1697.5972755152293
1838,488.6130230961787,Insuffucuent amount to buy unit price $1688.0032120338776
1839,488.6130230961787,Insuffucuent amount to buy unit price $1683.4318127975287
1840,488.6130230961787,Insuffucuent amount to buy unit price $1689.113422970597
1841,488.6130230961787,Insuffucuent amount to buy unit price $1684.0184664030633
1842,488.6130230961787,Insuffucuent amount to buy unit price $1671.7062434599632
1843,488.6130230961787,Insuffucuent amount to buy unit price $1655.1773211198213
1844,488.6130230961787,Insuffucuent amount to buy unit price $1655.075170851971
1845,488.6130230961787,Insuffucuent amount to buy unit price $1653.0888801694034
1846,488.6130230961787,Insuffucuent amount to buy unit price $1639.7665481958213
1847,488.6130230961787,Insuffucuent amount to buy unit price $1632.981224943148
1848,488.6130230961787,Insuffucuent amount to buy unit price $1638.1702879602765
1849,488.6130230961787,Insuffucuent amount to buy unit price $1634.9589701900134
1850,488.6130230961787,Insuffucuent amount to buy unit price $1630.476552015784
1851,488.6130230961787,Insuffucuent amount to buy unit price $1656.776852497253
1852,488.6130230961787,Insuffucuent amount to buy unit price $1663.4826531082142
1853,488.6130230961787,Insuffucuent amount to buy unit price $1656.9520279645287
1854,488.6130230961787,Insuffucuent amount to buy unit price $1642.798578999521
1855,488.6130230961787,Insuffucuent amount to buy unit price $1652.3462607676684
1856,488.6130230961787,Insuffucuent amount to buy unit price $1646.0811506690113
1857,488.6130230961787,Insuffucuent amount to buy unit price $1655.8322858633953
1858,488.6130230961787,Insuffucuent amount to buy unit price $1661.3277408889126
1859,488.6130230961787,Insuffucuent amount to buy unit price $1685.3946537329446
1860,488.6130230961787,Insuffucuent amount to buy unit price $1694.1485230055664
1861,488.6130230961787,Insuffucuent amount to buy unit price $1689.4680565750916
1862,488.6130230961787,Insuffucuent amount to buy unit price $1691.4041070640853
1863,488.6130230961787,Insuffucuent amount to buy unit price $1697.4800563525475
1864,488.6130230961787,Insuffucuent amount to buy unit price $1690.9085584574177
1865,488.6130230961787,Insuffucuent amount to buy unit price $1697.3568357329846
1866,488.6130230961787,Insuffucuent amount to buy unit price $1707.1279258763102
1867,488.6130230961787,Insuffucuent amount to buy unit price $1709.6575944832846
1868,488.6130230961787,Insuffucuent amount to buy unit price $1706.867225522515
1869,488.6130230961787,Insuffucuent amount to buy unit price $1685.7469058353588
1870,488.6130230961787,Insuffucuent amount to buy unit price $1685.969655544925
1871,488.6130230961787,Insuffucuent amount to buy unit price $1685.334869809467
1872,488.6130230961787,Insuffucuent amount to buy unit price $1691.6563440250009
1873,488.6130230961787,Insuffucuent amount to buy unit price $1690.2600551672354
1874,488.6130230961787,Insuffucuent amount to buy unit price $1685.9353157896414
1875,488.6130230961787,Insuffucuent amount to buy unit price $1692.3766057530806
1876,488.6130230961787,Insuffucuent amount to buy unit price $1695.5173474066426
1877,488.6130230961787,Insuffucuent amount to buy unit price $1692.0926022190165
1878,488.6130230961787,Insuffucuent amount to buy unit price $1689.36110206196
1879,488.6130230961787,Insuffucuent amount to buy unit price $1680.9274282261065
1880,488.6130230961787,Insuffucuent amount to buy unit price $1676.2612874424146
1881,488.6130230961787,Insuffucuent amount to buy unit price $1682.5011897677225
1882,488.6130230961787,Insuffucuent amount to buy unit price $1680.1845798858499
1883,488.6130230961787,Insuffucuent amount to buy unit price $1675.0234797772785
1884,488.6130230961787,Insuffucuent amount to buy unit price $1652.6310454599509
1885,488.6130230961787,Insuffucuent amount to buy unit price $1652.315344056639
1886,488.6130230961787,Insuffucuent amount to buy unit price $1640.4733704042692
1887,488.6130230961787,Insuffucuent amount to buy unit price $1631.8856192447088
1888,488.6130230961787,Insuffucuent amount to buy unit price $1615.4022403995655
1889,488.6130230961787,Insuffucuent amount to buy unit price $1614.0904775864624
1890,488.6130230961787,Insuffucuent amount to buy unit price $1614.9519569850384
1891,488.6130230961787,Insuffucuent amount to buy unit price $1606.2810528025555
1892,488.6130230961787,Insuffucuent amount to buy unit price $1613.1988769810544
1893,488.6130230961787,Insuffucuent amount to buy unit price $1603.2517655706606
1894,488.6130230961787,Insuffucuent amount to buy unit price $1588.0219990438202
1895,488.6130230961787,Insuffucuent amount to buy unit price $1573.0995033739043
1896,488.6130230961787,Insuffucuent amount to buy unit price $1592.4441304964084
1897,488.6130230961787,Insuffucuent amount to buy unit price $1588.1829596549846
1898,488.6130230961787,Insuffucuent amount to buy unit price $1628.915227462368
1899,488.6130230961787,Insuffucuent amount to buy unit price $1651.8127801167843
1900,488.6130230961787,Insuffucuent amount to buy unit price $1639.035595558245
1901,488.6130230961787,Insuffucuent amount to buy unit price $1626.7266934070005
1902,488.6130230961787,Insuffucuent amount to buy unit price $1636.351510275398
1903,488.6130230961787,Insuffucuent amount to buy unit price $1612.5183358330542
1904,488.6130230961787,Insuffucuent amount to buy unit price $1626.1283480938134
1905,488.6130230961787,Insuffucuent amount to buy unit price $1642.8016648940527
1906,488.6130230961787,Insuffucuent amount to buy unit price $1643.3910149279059
1907,488.6130230961787,Insuffucuent amount to buy unit price $1622.5730231197979
1908,488.6130230961787,Insuffucuent amount to buy unit price $1608.9063166986175
1909,488.6130230961787,Insuffucuent amount to buy unit price $1631.38038220514
1910,488.6130230961787,Insuffucuent amount to buy unit price $1640.4207364010615
1911,488.6130230961787,Insuffucuent amount to buy unit price $1630.7397866693518
1912,488.6130230961787,Insuffucuent amount to buy unit price $1654.4179652958273
1913,488.6130230961787,Insuffucuent amount to buy unit price $1648.3589684929102
1914,488.6130230961787,Insuffucuent amount to buy unit price $1660.0673486999647
1915,488.6130230961787,Insuffucuent amount to buy unit price $1649.6177746810613
1916,488.6130230961787,Insuffucuent amount to buy unit price $1650.5136401289185
1917,488.6130230961787,Insuffucuent amount to buy unit price $1655.3432190493936
1918,488.6130230961787,Insuffucuent amount to buy unit price $1669.1746149934336
1919,488.6130230961787,Insuffucuent amount to buy unit price $1666.3014705678515
1920,488.6130230961787,Insuffucuent amount to buy unit price $1667.4572216645895
1921,488.6130230961787,Insuffucuent amount to buy unit price $1650.4630616502802
1922,488.6130230961787,Insuffucuent amount to buy unit price $1658.7831716602045
1923,488.6130230961787,Insuffucuent amount to buy unit price $1650.3302423320513
1924,488.6130230961787,Insuffucuent amount to buy unit price $1633.7712994175631
1925,488.6130230961787,Insuffucuent amount to buy unit price $1633.70781235299
1926,488.6130230961787,Insuffucuent amount to buy unit price $1626.6511252762186
1927,488.6130230961787,Insuffucuent amount to buy unit price $1632.686191257778
1928,488.6130230961787,Insuffucuent amount to buy unit price $1625.9551834668725
1929,488.6130230961787,Insuffucuent amount to buy unit price $1617.5060921282434
1930,488.6130230961787,Insuffucuent amount to buy unit price $1614.429073480581
1931,488.6130230961787,Insuffucuent amount to buy unit price $1597.5732509691113
1932,488.6130230961787,Insuffucuent amount to buy unit price $1582.7082207982323
1933,488.6130230961787,Insuffucuent amount to buy unit price $1597.572294106684
1934,488.6130230961787,Insuffucuent amount to buy unit price $1593.615157484474
1935,488.6130230961787,Insuffucuent amount to buy unit price $1582.2305719857925
1936,488.6130230961787,Insuffucuent amount to buy unit price $1585.1693705943685
1937,488.6130230961787,Insuffucuent amount to buy unit price $1578.7924049872076
1938,488.6130230961787,Insuffucuent amount to buy unit price $1578.7603990565829
1939,488.6130230961787,Insuffucuent amount to buy unit price $1562.5028225315227
1940,488.6130230961787,Insuffucuent amount to buy unit price $1555.2283896993015
1941,488.6130230961787,Insuffucuent amount to buy unit price $1541.627125342662
1942,488.6130230961787,Insuffucuent amount to buy unit price $1552.0044263257935
1943,488.6130230961787,Insuffucuent amount to buy unit price $1574.5690060062054
1944,488.6130230961787,Insuffucuent amount to buy unit price $1552.3541026743305
1945,488.6130230961787,Insuffucuent amount to buy unit price $1588.8644788631518
1946,488.6130230961787,Insuffucuent amount to buy unit price $1593.353972154234
1947,488.6130230961787,Insuffucuent amount to buy unit price $1587.7422554228765
1948,488.6130230961787,Insuffucuent amount to buy unit price $1568.5909598826056
1949,488.6130230961787,Insuffucuent amount to buy unit price $1563.0867644007385
1950,488.6130230961787,Insuffucuent amount to buy unit price $1553.2873417567405
1951,488.6130230961787,Insuffucuent amount to buy unit price $1559.9822032612112
1952,488.6130230961787,Insuffucuent amount to buy unit price $1553.683056577982
1953,488.6130230961787,Insuffucuent amount to buy unit price $1570.2386628564234
1954,488.6130230961787,Insuffucuent amount to buy unit price $1562.1802368386207
1955,488.6130230961787,Insuffucuent amount to buy unit price $1569.1960786195693
1956,488.6130230961787,Insuffucuent amount to buy unit price $1562.8572808860354
1957,488.6130230961787,Insuffucuent amount to buy unit price $1563.7740940526776
1958,488.6130230961787,Insuffucuent amount to buy unit price $1551.6866518519546
1959,488.6130230961787,Insuffucuent amount to buy unit price $1556.8804231655386
1960,488.6130230961787,Insuffucuent amount to buy unit price $1545.7823660327385
1961,488.6130230961787,Insuffucuent amount to buy unit price $1558.7134007267014
1962,488.6130230961787,Insuffucuent amount to buy unit price $1548.3366908436724
1963,488.6130230961787,Insuffucuent amount to buy unit price $1552.1037439906768
1964,488.6130230961787,Insuffucuent amount to buy unit price $1560.7118762155026
1965,488.6130230961787,Insuffucuent amount to buy unit price $1563.2287976598584
1966,488.6130230961787,Insuffucuent amount to buy unit price $1554.5043926977978
1967,488.6130230961787,Insuffucuent amount to buy unit price $1552.4626904894856
1968,488.6130230961787,Insuffucuent amount to buy unit price $1556.233229238382
1969,488.6130230961787,Insuffucuent amount to buy unit price $1551.1902590515629
1970,488.6130230961787,Insuffucuent amount to buy unit price $1544.2492020995135
1971,488.6130230961787,Insuffucuent amount to buy unit price $1541.470848850195
1972,488.6130230961787,Insuffucuent amount to buy unit price $1539.7816033071772
1973,488.6130230961787,Insuffucuent amount to buy unit price $1525.1936273723486
1974,488.6130230961787,Insuffucuent amount to buy unit price $1518.1874977982916
1975,488.6130230961787,Insuffucuent amount to buy unit price $1514.6768164227246
1976,488.6130230961787,Insuffucuent amount to buy unit price $1515.9910067234334
1977,488.6130230961787,Insuffucuent amount to buy unit price $1496.9469017666772
1978,488.6130230961787,Insuffucuent amount to buy unit price $1487.8497578767426
1979,488.6130230961787,Insuffucuent amount to buy unit price $1515.595817892815
1980,488.6130230961787,Insuffucuent amount to buy unit price $1502.417279100925
1981,488.6130230961787,Insuffucuent amount to buy unit price $1511.9603925297683
1982,488.6130230961787,Insuffucuent amount to buy unit price $1530.932605386114
1983,488.6130230961787,Insuffucuent amount to buy unit price $1519.800942542117
1984,488.6130230961787,Insuffucuent amount to buy unit price $1521.365640508379
1985,488.6130230961787,Insuffucuent amount to buy unit price $1520.3178342623416
1986,488.6130230961787,Insuffucuent amount to buy unit price $1519.4401678638715
1987,488.6130230961787,Insuffucuent amount to buy unit price $1517.0081006385599
1988,488.6130230961787,Insuffucuent amount to buy unit price $1517.9390931446508
1989,488.6130230961787,Insuffucuent amount to buy unit price $1509.3918013779125
1990,488.6130230961787,Insuffucuent amount to buy unit price $1512.1143212997958
1991,488.6130230961787,Insuffucuent amount to buy unit price $1511.2918245372318
1992,488.6130230961787,Insuffucuent amount to buy unit price $1495.7331939171545
1993,488.6130230961787,Insuffucuent amount to buy unit price $1513.1730216212338
1994,488.6130230961787,Insuffucuent amount to buy unit price $1498.1060256928051
1995,488.6130230961787,Insuffucuent amount to buy unit price $1501.9407184574177
1996,488.6130230961787,Insuffucuent amount to buy unit price $1507.841368706005
1997,488.6130230961787,Insuffucuent amount to buy unit price $1500.168422343075
1998,488.6130230961787,Insuffucuent amount to buy unit price $1502.9634779927208
1999,488.6130230961787,Insuffucuent amount to buy unit price $1494.8299481456643
2000,488.6130230961787,Insuffucuent amount to buy unit price $1494.806979916831
2001,488.6130230961787,Insuffucuent amount to buy unit price $1492.560364695986
2002,488.6130230961787,Insuffucuent amount to buy unit price $1485.9754611075573
2003,488.6130230961787,Insuffucuent amount to buy unit price $1480.9368183983206
2004,488.6130230961787,Insuffucuent amount to buy unit price $1472.6505821506335
2005,488.6130230961787,Insuffucuent amount to buy unit price $1472.3307904262085
